ccp_alpha,max_depth,n_estimators,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
1e-09,3.0,100,0.6803802166301143,0.7562194750898057,0.5694571334667633,0.6243756718116551,0.0,0.025100031250361927,0.6940285883447517,0.5596747938526008,0.0
1e-09,3.0,200,0.6822134870095731,0.7573679312854733,0.5684728584814207,0.6234675386592392,0.0035714285714285713,0.016669413452476807,0.6929290366235306,0.5566625266541131,0.0
1e-09,3.0,300,0.6839205819236776,0.7579847697591278,0.5669630626609933,0.6221595590856153,0.0,0.01765198594361623,0.6921255180580225,0.5559205889204955,0.0
1e-09,5.0,100,0.685181331714247,0.8384371568475502,0.5745027442864477,0.7116236175038932,0.048530774641454874,0.1541908868846393,0.7021906453522795,0.5651502943266989,0.031007751937984492
1e-09,5.0,200,0.6886193145374654,0.8393230251480948,0.5708526101994496,0.7144970679846692,0.04496959020391174,0.15104698557018423,0.7018664185626886,0.5666044922845895,0.03076923076923077
1e-09,5.0,300,0.6915413441999992,0.8414441635009895,0.574146424032064,0.7151434804640111,0.04145296616299102,0.14757648543029747,0.703008260734726,0.5711080543276486,0.030534351145038167
1e-09,7.0,100,0.6992531000599365,0.9258738569398737,0.5740453686876403,0.8322903237280281,0.08205324887908222,0.3619866704521857,0.7073641771687953,0.5718574114386025,0.07462686567164178
1e-09,7.0,200,0.6917195836146425,0.9280519818891951,0.5732892436290484,0.832270681877928,0.07934818089869242,0.3612164225090333,0.7115650286165384,0.5772883956486836,0.06015037593984962
1e-09,7.0,300,0.6968255043931262,0.9287488154592549,0.5757824782048973,0.8324357955583289,0.07982515757699468,0.36666368483238915,0.7110152527559276,0.5753370994092691,0.07462686567164178
1e-09,9.0,100,0.699004330664353,0.9792149430710493,0.5750551087229797,0.9314644027893926,0.10506921798236872,0.5777837462072086,0.7165975922636668,0.5835726082524251,0.07352941176470588
1e-09,9.0,200,0.6983655355704674,0.9816065423495617,0.5734313666133619,0.9351756202415438,0.11362888559388953,0.5696059986646143,0.7148636837802025,0.5787722711159189,0.05925925925925926
1e-09,9.0,300,0.694388761641134,0.9820693648041391,0.574377104966898,0.9378021935813865,0.11485225460237675,0.5741630428401802,0.7174011108291748,0.5799593714897071,0.10144927536231882
1e-09,,100,0.6937771699052071,1.0,0.5743328686499753,1.0,0.14157629472072789,1.0,0.7193253263413121,0.5858223489451871,0.1643835616438356
1e-09,,200,0.6909475166760748,1.0,0.5736211426045668,1.0,0.14481390644264222,1.0,0.7207420564436551,0.5869113280537044,0.174496644295302
1e-09,,300,0.6888578066999984,1.0,0.5746363747098425,1.0,0.14708739656216746,1.0,0.7232089994079337,0.5822742172185942,0.14864864864864863
4.6415888336127725e-07,3.0,100,0.6812556166322338,0.7558687918073589,0.566591201870777,0.6217601097342422,0.0035714285714285713,0.022495394408135458,0.692365163945981,0.5584876934788124,0.0
4.6415888336127725e-07,3.0,200,0.6845001393539568,0.7580511566763596,0.5690154047326972,0.6229472511436072,0.0035714285714285713,0.017693753445374053,0.6922946798612875,0.5541696158691578,0.0
4.6415888336127725e-07,3.0,300,0.6850652603992069,0.7576707789863557,0.5694455446281772,0.6241097558320621,0.0035714285714285713,0.015513960099048669,0.6943528151343425,0.5573228512370327,0.0
4.6415888336127725e-07,5.0,100,0.6897632173059943,0.8386976062355023,0.5735298590419023,0.7130397727124542,0.037626623326902545,0.15292359744741152,0.7054329132481886,0.5651057780626818,0.03076923076923077
4.6415888336127725e-07,5.0,200,0.6900377896033014,0.8411081408068976,0.5688110056795642,0.714347638119521,0.052614940422391746,0.14712569567674483,0.7045871042318643,0.5698245020484901,0.031007751937984492
4.6415888336127725e-07,5.0,300,0.6913220839554486,0.8396499135391442,0.5725986917767207,0.7152829765559671,0.0301942746795688,0.1527168039503884,0.7034452620598268,0.5689044992588042,0.031007751937984492
4.6415888336127725e-07,7.0,100,0.691171782336199,0.9279609525450652,0.5749393656763107,0.8323678278751478,0.08384079730910717,0.35965423457609214,0.7092531506385858,0.5757600039174312,0.06015037593984962
4.6415888336127725e-07,7.0,200,0.7000940600428762,0.9280276396017499,0.5728293310356579,0.8311895719920772,0.07231732372090126,0.3574391839672837,0.7109447686712341,0.5746916135810218,0.06015037593984962
4.6415888336127725e-07,7.0,300,0.6924829285826297,0.9290809845546885,0.5753195407884213,0.8343538986784413,0.06964518989549609,0.3604101879884072,0.7109024782204179,0.5712638612517084,0.06015037593984962
4.6415888336127725e-07,9.0,100,0.6894072655464825,0.9796291060777504,0.5673153333621095,0.9295334501443026,0.1145285495826808,0.579105749960747,0.7128478389579633,0.5790171105680126,0.0875912408759124
4.6415888336127725e-07,9.0,200,0.688827418554464,0.981550491621711,0.5731747799876596,0.9369891747895703,0.10852763784744432,0.5750332734159058,0.7164002368265245,0.58218518469056,0.07352941176470588
4.6415888336127725e-07,9.0,300,0.6942806693449982,0.9823246237419357,0.5739257919875673,0.9371666162429373,0.11100275240614221,0.5734388652994833,0.7161042036708112,0.5796106607549067,0.07352941176470588
4.6415888336127725e-07,,100,0.686862597264638,1.0,0.5743372459748659,1.0,0.17508018644985401,0.9995937046969587,0.7163720431926471,0.5790278686651502,0.1506849315068493
4.6415888336127725e-07,,200,0.6941364545599342,1.0,0.5761411118757421,1.0,0.14024935461957977,1.0,0.7245200033832362,0.5830384130842203,0.14965986394557823
4.6415888336127725e-07,,300,0.6935773901295532,1.0,0.5754820877465419,1.0,0.16290815194323965,1.0,0.7172883362936648,0.5837580926858295,0.1610738255033557
0.00021544346900318823,3.0,100,0.685282749076824,0.757436713590481,0.5662520340526089,0.621446323461669,0.0035714285714285713,0.020293410226446082,0.6932955538639374,0.557122528048956,0.0
0.00021544346900318823,3.0,200,0.6851079750131794,0.75855712676193,0.5680991561930422,0.6223174103749691,0.0035714285714285713,0.019837218803986024,0.6921537116919001,0.553509291286238,0.0
0.00021544346900318823,3.0,300,0.6824404212012893,0.7586958795189804,0.5694766210629967,0.624271074813395,0.0035714285714285713,0.015573897641564994,0.693690264738222,0.5574712387837563,0.0
0.00021544346900318823,5.0,100,0.6906654602401782,0.8385610561311427,0.5727452586295211,0.7103993572765829,0.03756979735240605,0.15189507344093517,0.7055879782345146,0.5692086937295875,0.031007751937984492
0.00021544346900318823,5.0,200,0.6900528928671182,0.8413189852677037,0.5733370834662864,0.7134079615108908,0.025776589221179917,0.15315712934613274,0.703699004764724,0.5679919158464545,0.031007751937984492
0.00021544346900318823,5.0,300,0.6927020176398331,0.8386700261182278,0.571067155841834,0.7149426116170156,0.037249027258618055,0.1486600883136207,0.7033888747920718,0.5686374016747019,0.03076923076923077
0.00021544346900318823,7.0,100,0.6862205202491896,0.9252288682102148,0.5724150714240772,0.8308314842514889,0.08195764698272898,0.35092294138602953,0.7087174715949138,0.5742464509408512,0.04545454545454545
0.00021544346900318823,7.0,200,0.6945885335948588,0.9284232955058274,0.5728164306025338,0.8322815775623801,0.07985276034496691,0.34905801402828646,0.7138628097775522,0.575537422597346,0.07462686567164178
0.00021544346900318823,7.0,300,0.6913492999672399,0.9286071234672126,0.5746811292965815,0.8329733465790833,0.08620410476753762,0.3526819790278426,0.7113535763624573,0.5740312889981021,0.07462686567164178
0.00021544346900318823,9.0,100,0.6880349156918611,0.9777662710626516,0.5701700224461734,0.9275701876067687,0.12337100926494843,0.5743049772333428,0.7112971890947023,0.5773625894220453,0.10071942446043165
0.00021544346900318823,9.0,200,0.6935436493684259,0.9803737407258839,0.5764787943906013,0.9340325845972541,0.11549067120179127,0.5724713767604381,0.71600552595224,0.5849526124369538,0.07407407407407407
0.00021544346900318823,9.0,300,0.6968413694917082,0.9814303566633265,0.5730666962362846,0.9364839220027354,0.10451077959562932,0.568548701876801,0.715639008711833,0.581888409597113,0.07407407407407407
0.00021544346900318823,,100,0.6872308020800255,1.0,0.5753628301369355,1.0,0.1404853752654491,1.0,0.7230116439707914,0.5788019486252636,0.1610738255033557
0.00021544346900318823,,200,0.6818816477352112,1.0,0.5718474124875197,1.0,0.15892863142701,1.0,0.7188812766077419,0.5843664816273959,0.14864864864864863
0.00021544346900318823,,300,0.6911662238287395,1.0,0.5728063934366312,1.0,0.15475499941425336,1.0,0.720586991457329,0.5839658352512423,0.16216216216216217
0.1,3.0,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,3.0,200,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,3.0,300,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,5.0,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,5.0,200,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,5.0,300,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,7.0,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,7.0,200,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,7.0,300,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,9.0,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,9.0,200,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,9.0,300,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
