ccp_alpha,max_depth,n_estimators,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
1e-10,3.0,100,0.6513585398700749,0.7239629077575859,0.5561805782177416,0.5989688151693621,0.0,0.0005411255411255411,0.6914774990043808,0.5650775684731543,0.0
1e-10,,100,0.6331697899227946,1.0,0.5597143870772916,1.0,0.026197875680372483,0.9997240614739868,0.7021846731524151,0.5663262097897073,0.0
