auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model
0.6716456988543151,0.2994474458135432,0.30036999015082594,0.5426975541132645,0.0,0.8133255633255633,0.0,0.0,prime,RF
0.6294304301699865,0.2608417116150035,0.26190532991655957,0.5261993916101821,0.0,0.8152766952455183,0.0,0.0,prime,RF
0.6569705039486684,0.2910877168763055,0.2919044622785174,0.5245419477255541,0.0,0.8018245341614907,0.0,0.0,prime,RF
0.6663051010644151,0.3093743360782771,0.3102406638935066,0.5523867487000247,0.0,0.8167714061272584,0.0,0.0,prime,RF
0.6282796705130651,0.23483934818595567,0.23573194866835243,0.5262146635249368,0.0,0.8343653250773994,0.0,0.0,prime,RF
0.6419214500559206,0.28696749087435774,0.28774159841176006,0.5414150274037544,0.0,0.817367601246106,0.0,0.0,prime,RF
0.6564268287076345,0.26968538152468774,0.2703580823585271,0.5355540956337723,0.0,0.8296511627906977,0.0,0.0,prime,RF
0.6681164201196226,0.33365089649149615,0.3342551155526118,0.5584177889208237,0.0,0.812305900621118,0.0,0.0,prime,RF
0.618301866908993,0.24598703629714763,0.24695370264662098,0.531617181562924,0.0,0.8292021688613478,0.0,0.0,prime,RF
0.6531119832659289,0.2850845024104821,0.2861645972249023,0.5347802779537418,0.0,0.8139171227521501,0.0,0.0,prime,RF
0.6471109335390721,0.27654318775755815,0.2774440351197316,0.5431732091166968,0.0,0.8307086614173228,0.0,0.0,prime,RF
0.6486706708638968,0.2671711720152141,0.2680327521743199,0.5357629068067074,0.0,0.82578125,0.0,0.0,prime,RF
0.662275616009232,0.2826955902567351,0.2838012905560109,0.5384347647637144,0.0,0.8215971675845791,0.0,0.0,prime,RF
0.6324217548189989,0.27779833298663964,0.2787030366194229,0.5391600224167306,0.0,0.8165119876256767,0.0,0.0,prime,RF
0.6497318156669653,0.3036141030909416,0.3044813910345568,0.5498663339290277,0.0,0.8170588235294117,0.0,0.0,prime,RF
0.6304171254748849,0.23828982561923776,0.23899003524996307,0.5224505444203869,0.0,0.8281860828772478,0.0,0.0,prime,RF
0.6551410460171148,0.30765974618251,0.30834962340833827,0.5483953066827028,0.0,0.8123052959501558,0.0,0.0,prime,RF
0.6512586375616111,0.25758924440908443,0.2582827518826324,0.5284518192191516,0.0,0.8264318885448917,0.0,0.0,prime,RF
0.649878389739821,0.3021628007506745,0.3029814808771061,0.5394785321017029,0.0,0.8108798114689709,0.0,0.0,prime,RF
0.6455520197242052,0.2660975535657043,0.26691496800258374,0.5279918425115856,0.0,0.8206521739130435,0.0,0.0,prime,RF
0.647631336556546,0.3085287684432306,0.3093437673664369,0.54443818396484,0.0,0.8057044410413476,0.0,0.0,prime,RF
0.6403006006449283,0.2750453825548567,0.27610956763480615,0.5309267974471579,0.0,0.814591439688716,0.0,0.0,prime,RF
0.651416165928737,0.2682334175017638,0.2689077234972816,0.5342685064971093,0.0,0.8240813135261923,0.0,0.0,prime,RF
0.6787239614228298,0.3115688776479842,0.3122936942143731,0.5433100217622382,0.0,0.8100924499229584,0.0,0.0,prime,RF
0.6908427271745711,0.31358753340294876,0.3144403431078118,0.5371640290276121,0.0,0.8070820433436533,0.0,0.0,prime,RF
0.6047544418460281,0.25577399983155635,0.2566551730610972,0.5315455023354692,0.0,0.8196624803767661,0.0,0.0,prime,RF
0.6611995142146052,0.3031409517870867,0.30392122066500393,0.5444229558469612,0.0,0.8281007751937984,0.0,0.0,prime,RF
0.6523690684827721,0.28007244781716467,0.2809346482538773,0.5427787548264219,0.0,0.8208137715179968,0.0,0.0,prime,RF
0.6660060604272438,0.30847884522460806,0.30948717517795243,0.543670590972958,0.0,0.8105650154798761,0.0,0.0,prime,RF
0.6534887126626893,0.33150738012195846,0.3323306806002445,0.5605848160480356,0.0,0.8113354037267081,0.0,0.0,prime,RF
0.6475565343793976,0.2687944125425297,0.2697000527550036,0.5300049403911021,0.0,0.8189992181391712,0.0,0.0,prime,RF
0.6323546753607103,0.25668894956413213,0.257533115107832,0.5248286286957683,0.0,0.8166409861325116,0.0,0.0,prime,RF
0.6712123317814374,0.3153605872156221,0.3161801406218071,0.5490292828404367,0.0,0.8106235565819861,0.0,0.0,prime,RF
0.6650039046402131,0.2996198325050686,0.3007867466029539,0.5482363787437635,0.0,0.8244349181605611,0.0,0.0,prime,RF
0.6520078556470601,0.3054451548940002,0.3060891114080775,0.5394398165518212,0.0,0.8085394126738794,0.0,0.0,prime,RF
0.6379401703253604,0.27476717530651623,0.2758968072554734,0.5417817373611672,0.0,0.8250780031201248,0.0,0.0,prime,RF
0.6327424706973165,0.24814222371885425,0.24914568276007096,0.5382511332692128,0.0,0.83584686774942,0.0,0.0,prime,RF
0.6259640967804245,0.2779868357987253,0.27891348201824473,0.5404133405788237,0.0,0.8128894080996885,0.0,0.0,prime,RF
0.6339909552132272,0.27727483668978803,0.27817475512749223,0.5508032899040227,0.0,0.8309914129586261,0.0,0.0,prime,RF
0.6189295045839661,0.27033600734400937,0.27117776958542456,0.5323956298994023,0.0,0.8163664839467502,0.0,0.0,prime,RF
0.656301726176401,0.2786548422088913,0.2796494401274471,0.5391884772228515,0.0,0.8221228615863142,0.0,0.0,prime,RF
0.6209900735702497,0.2513385111909517,0.2521299029495394,0.5367164164297108,0.0,0.8341213553979512,0.0,0.0,prime,RF
0.6519623020412313,0.2980580709174417,0.29872375741448776,0.5499965883594825,0.0,0.8197674418604651,0.0,0.0,prime,RF
0.6640149184149183,0.29752450984928225,0.2984631594760292,0.5381383061383062,0.0,0.8088235294117647,0.0,0.0,prime,RF
0.6555914539347396,0.3025245094416375,0.3034059037638178,0.5531982303098962,0.0,0.8254495699765442,0.0,0.0,prime,RF
0.6689171458289465,0.31158289425016494,0.31230519915943944,0.544269667329577,0.0,0.8038098978790259,0.0,0.0,prime,RF
0.6380026434853336,0.2514283278007454,0.252209352069274,0.5280150879630744,0.0,0.8371271585557299,0.0,0.0,prime,RF
0.6481089307770247,0.25004126566958723,0.25095540219774365,0.5316550375043909,0.0,0.8417056074766355,0.0,0.0,prime,RF
0.6413124125157403,0.26634210048938267,0.26700641593533975,0.5332199323454382,0.0,0.8208171206225681,0.0,0.0,prime,RF
0.6307053064255715,0.28146812519812925,0.2825987982906564,0.5413734825269682,0.0,0.8180205047318612,0.0,0.0,prime,RF
0.6367963296585248,0.258104093463597,0.25909427390089,0.5380826126305118,0.0,0.8353893600616809,0.0,0.0,prime,RF
0.6499397468461475,0.2899463690584656,0.2907342639264261,0.5441292424454128,0.0,0.8199691595990748,0.0,0.0,prime,RF
0.6567842969242693,0.2842496406720596,0.2850115229626163,0.5358999988120331,0.0,0.8124512099921936,0.0,0.0,prime,RF
0.6732410050625978,0.2883176505420245,0.28920284593496015,0.5407632600960753,0.0,0.8251937984496124,0.0,0.0,prime,RF
0.6435284017196204,0.2866876228510996,0.28777399510293555,0.5355278889396164,0.0,0.8132861635220126,0.0,0.0,prime,RF
0.6351991370176863,0.2704233267506707,0.2715324887259821,0.5468535396325168,0.0,0.8278688524590164,0.0,0.0,prime,RF
0.6748926672246722,0.2980566612252262,0.298964351266668,0.5515001895450751,0.0,0.8312943962115232,0.0,0.0,prime,RF
0.6390797732178937,0.29732871048798937,0.29807159367553243,0.5449665434934585,0.0,0.8101460415065335,0.0,0.0,prime,RF
0.6461129386166868,0.2714937051909657,0.2722640238425096,0.5278193374539938,0.0,0.8163852647735994,0.0,0.0,prime,RF
0.6419323603595162,0.2808132347011483,0.28180423084580486,0.5331664216844665,0.0,0.8112725844461901,0.0,0.0,prime,RF
0.6664077184726285,0.2881347654766342,0.2888161206890877,0.5354158404711886,0.0,0.8161878881987578,0.0,0.0,prime,RF
0.6463985344577441,0.28306089894222153,0.28386976516116014,0.5422877315477825,0.0,0.8178820791311094,0.0,0.0,prime,RF
0.6487844259153907,0.2983446856329903,0.29921988543638206,0.5517558623007051,0.0,0.8183908045977012,0.0,0.0,prime,RF
0.6522832234773931,0.3031083096853039,0.3039825773523599,0.5407530868151189,0.0,0.8098341232227488,0.0,0.0,prime,RF
0.6554264148361549,0.2852246766492582,0.2860242748623042,0.5255709620311624,0.0,0.8052075176194206,0.0,0.0,prime,RF
0.6512160793349344,0.2870260280495762,0.28791258220353333,0.5432068516023761,0.0,0.8232860520094563,0.0,0.0,prime,RF
0.6512688055731449,0.25222439132806174,0.2529405209308683,0.5290948647102518,0.0,0.8306201550387597,0.0,0.0,prime,RF
0.6334247031379481,0.29398577750463417,0.29478174503331994,0.5371246161358936,0.0,0.8036547433903577,0.0,0.0,prime,RF
0.6392290517600216,0.2976609043983613,0.29848811408722914,0.5451015155471168,0.0,0.8099221789883269,0.0,0.0,prime,RF
0.6193208403826115,0.2606325461898726,0.2615351188127817,0.5332019687858488,0.0,0.8173534072900158,0.0,0.0,prime,RF
0.6455665395451927,0.2638808957273709,0.2651114315130249,0.5441127958365498,0.0,0.838166144200627,0.0,0.0,prime,RF
0.6600384595727281,0.2609295472119244,0.2620318732078845,0.5353815964320492,0.0,0.8342287029930928,0.0,0.0,prime,RF
0.5941607932060615,0.2506030581336307,0.25171161386443275,0.5307521788296818,0.0,0.8208171206225681,0.0,0.0,prime,RF
0.6384065551039766,0.26574205204288925,0.26656616242796816,0.5272364144477034,0.0,0.8223379629629629,0.0,0.0,prime,RF
0.6750703575547867,0.3218175464553974,0.32251792721747347,0.5617582980904781,0.0,0.8223684210526315,0.0,0.0,prime,RF
0.6579695294898616,0.31165748505450774,0.31249516734720234,0.5473387236799756,0.0,0.8131352619233776,0.0,0.0,prime,RF
0.6654743956843149,0.30782485479237937,0.30865997921879434,0.545933762882059,0.0,0.8136609907120743,0.0,0.0,prime,RF
0.6448433835885983,0.28309798086193094,0.28409925122233387,0.5355328293280016,0.0,0.8150818394388153,0.0,0.0,prime,RF
0.6262364897012316,0.24979990475611547,0.25089426876652854,0.5222419890481153,0.0,0.8220404984423676,0.0,0.0,prime,RF
0.63127321631349,0.28242405867161124,0.2833437947542572,0.5328221819054826,0.0,0.8048211508553654,0.0,0.0,prime,RF
0.6529250550267649,0.2927592743657364,0.29373073118395693,0.5488930170571482,0.0,0.8169260700389105,0.0,0.0,prime,RF
0.6416062427392837,0.2869595238523801,0.28776502770048185,0.5385422916971085,0.0,0.8113354037267081,0.0,0.0,prime,RF
0.6383782321282322,0.25148149901042777,0.2524578073723214,0.5293653799292897,0.0,0.8292307692307692,0.0,0.0,prime,RF
0.692386714292996,0.3414598607578291,0.3426134183874065,0.5673900935226307,0.0,0.820447409733124,0.0,0.0,prime,RF
0.6604572523040796,0.2976786639240797,0.2986024300797501,0.5323128654167019,0.0,0.8067292644757433,0.0,0.0,prime,RF
0.6637146070712503,0.2700309043648744,0.2710022075233881,0.5443478126584493,0.0,0.8333333333333334,0.0,0.0,prime,RF
