auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model
0.6872059708679428,0.32874288462878515,0.3326867461754206,0.5453219542174323,0.16236162361623618,0.8022648083623694,0.4782608695652174,0.09777777777777778,cedar_virus_old,XGB
0.641301406926407,0.2910631546925272,0.29385894405771784,0.532053551085506,0.09523809523809523,0.8013937282229965,0.42857142857142855,0.05357142857142857,cedar_virus_old,XGB
0.6775276155632167,0.32017294671084606,0.32289691234249535,0.5300694570451316,0.10646387832699619,0.7952961672473867,0.4666666666666667,0.060085836909871244,cedar_virus_old,XGB
0.6795700574675662,0.3034812521922796,0.30741107693686903,0.5383941646153081,0.1467181467181467,0.8074912891986062,0.4523809523809524,0.08755760368663594,cedar_virus_old,XGB
0.6476295875493054,0.26004181531325077,0.26367014368937347,0.533691296067299,0.10572687224669602,0.823170731707317,0.3870967741935484,0.061224489795918366,cedar_virus_old,XGB
0.6685194820788889,0.2910861723879532,0.2951475582432285,0.5330420650276856,0.09917355371900825,0.8101045296167247,0.42857142857142855,0.056074766355140186,cedar_virus_old,XGB
0.6603409179763859,0.2650461194560899,0.2682558164012935,0.5274859288341269,0.1092436974789916,0.8153310104529616,0.37142857142857144,0.06403940886699508,cedar_virus_old,XGB
0.6966427030569148,0.35106885479972516,0.3543689146686827,0.5626584577646099,0.15209125475285173,0.8057491289198606,0.5555555555555556,0.0881057268722467,cedar_virus_old,XGB
0.6628455259415003,0.2826548327392376,0.28680337009513657,0.5360766023648572,0.11715481171548117,0.8162020905923345,0.42424242424242425,0.06796116504854369,cedar_virus_old,XGB
0.6849162421630095,0.30664640267415083,0.3101603183637897,0.5347096188747732,0.12549019607843137,0.8057491289198606,0.45714285714285713,0.07272727272727272,cedar_virus_old,XGB
0.6646077392821536,0.29144032074581705,0.29431089714013414,0.5414742614262475,0.1234567901234568,0.8144599303135889,0.38461538461538464,0.07352941176470588,cedar_virus_old,XGB
0.6630482986615063,0.2727182331624659,0.27556975865246014,0.5250235530771777,0.09053497942386832,0.8074912891986062,0.3548387096774194,0.05188679245283019,cedar_virus_old,XGB
0.6740074959409632,0.2899514660831496,0.29348963676381057,0.5398533662120422,0.11290322580645161,0.8083623693379791,0.3783783783783784,0.06635071090047394,cedar_virus_old,XGB
0.6708781499502542,0.28927285628917665,0.29236725291403204,0.5310710163024067,0.0642570281124498,0.7970383275261324,0.25,0.03686635944700461,cedar_virus_old,XGB
0.686405777445589,0.3013611820062442,0.3052793264819361,0.5329206909029617,0.06694560669456066,0.8057491289198606,0.36363636363636365,0.03686635944700461,cedar_virus_old,XGB
0.6428124053453259,0.2689865719877591,0.27171341340908384,0.5309613496847974,0.0912863070539419,0.8092334494773519,0.3235294117647059,0.05314009661835749,cedar_virus_old,XGB
0.6914376546072974,0.32890353881738693,0.3317261738550403,0.5439949305080884,0.12260536398467434,0.8005226480836237,0.43243243243243246,0.07142857142857142,cedar_virus_old,XGB
0.6798567105501384,0.2885227378793265,0.2927382835882525,0.533161719963463,0.1214574898785425,0.8109756097560976,0.35714285714285715,0.07317073170731707,cedar_virus_old,XGB
0.6567081366260576,0.3354920085296922,0.3374167149415409,0.5465996420689112,0.13688212927756657,0.8022648083623694,0.5,0.07929515418502203,cedar_virus_old,XGB
0.6841411667472987,0.312997807861902,0.3159383094518512,0.5401526918408746,0.128,0.8101045296167247,0.42105263157894735,0.07547169811320754,cedar_virus_old,XGB
0.6719681626988061,0.3292532449033392,0.3316360899050006,0.5377384673143153,0.13533834586466165,0.7996515679442509,0.5142857142857142,0.07792207792207792,cedar_virus_old,XGB
0.664223618249889,0.29201777677960744,0.29583500419012176,0.5335998477060727,0.08064516129032258,0.8013937282229965,0.37037037037037035,0.04524886877828054,cedar_virus_old,XGB
0.6658423690671031,0.29708316849900607,0.3006475964350449,0.5363511068998191,0.12955465587044535,0.8127177700348432,0.41025641025641024,0.07692307692307693,cedar_virus_old,XGB
0.6822341773366862,0.3330523696102745,0.33552702314258775,0.5480855595306774,0.1312741312741313,0.804006968641115,0.5151515151515151,0.0752212389380531,cedar_virus_old,XGB
0.7086590227653944,0.3427346149638572,0.34675746957080933,0.5436092262006733,0.12075471698113208,0.7970383275261324,0.4444444444444444,0.06986899563318777,cedar_virus_old,XGB
0.6466686607343155,0.2723755687231557,0.27588857416436996,0.5241577359985622,0.10655737704918032,0.8101045296167247,0.4482758620689655,0.06046511627906977,cedar_virus_old,XGB
0.6689498788020956,0.27411736726076735,0.2777486950791394,0.5299002843726722,0.10126582278481013,0.8144599303135889,0.35294117647058826,0.059113300492610835,cedar_virus_old,XGB
0.6824779446828803,0.3271721927897119,0.33134516018904064,0.5527758953894034,0.16279069767441862,0.8118466898954704,0.5,0.09722222222222222,cedar_virus_old,XGB
0.6731908909584008,0.32452135103594526,0.3272546433421282,0.5461565708097103,0.13432835820895525,0.7979094076655052,0.43902439024390244,0.07929515418502203,cedar_virus_old,XGB
0.669481002628324,0.332674870698647,0.33668992955637955,0.5518626110731374,0.13846153846153847,0.8048780487804879,0.5,0.08035714285714286,cedar_virus_old,XGB
