auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model
0.7012904779101962,0.33686407309892624,0.3403233838324588,0.5510875418955479,0.0,0.804006968641115,0.0,0.0,cedar_hp_rank_uni,RF
0.6480509817563389,0.3095998882743193,0.3125700738559513,0.5464030408814243,0.0,0.8048780487804879,0.0,0.0,cedar_hp_rank_uni,RF
0.6749196744764183,0.33566696146205643,0.33839177449308333,0.5478935148326032,0.0,0.7970383275261324,0.0,0.0,cedar_hp_rank_uni,RF
0.7008048429170359,0.3440747287994089,0.3477572034635159,0.5617235111617441,0.0,0.8109756097560976,0.0,0.0,cedar_hp_rank_uni,RF
0.6603846895901218,0.2886178007638378,0.2916395985849742,0.5544853279657728,0.0,0.8292682926829268,0.0,0.0,cedar_hp_rank_uni,RF
0.687821449298565,0.3342364158213101,0.3370837844222162,0.5566356404128454,0.0,0.813588850174216,0.0,0.0,cedar_hp_rank_uni,RF
0.6507441290692523,0.2607980497690394,0.26464932373950156,0.5242073437562159,0.0,0.823170731707317,0.0,0.0,cedar_hp_rank_uni,RF
0.7165501968268545,0.40034831739334276,0.402193521190333,0.5722851878508853,0.0,0.8022648083623694,0.0,0.0,cedar_hp_rank_uni,RF
0.6607069239173006,0.320948655703598,0.32301251356804656,0.558127121650518,0.0,0.8205574912891986,0.0,0.0,cedar_hp_rank_uni,RF
0.6944381857366771,0.32177315889584285,0.3250827256609894,0.5480118792278502,0.0,0.8083623693379791,0.0,0.0,cedar_hp_rank_uni,RF
0.681302446826188,0.3189985225171468,0.32190765489697387,0.5559319847475118,0.0,0.8222996515679443,0.0,0.0,cedar_hp_rank_uni,RF
0.6874848814707305,0.3270439569559076,0.3311505543389086,0.5614141182661541,0.0,0.8153310104529616,0.0,0.0,cedar_hp_rank_uni,RF
0.6752365874754055,0.32749190563506125,0.32977728928354477,0.553959833703942,0.0,0.8162020905923345,0.0,0.0,cedar_hp_rank_uni,RF
0.6623743361035901,0.3087148511448188,0.31145317199687006,0.5415177700323016,0.0,0.8109756097560976,0.0,0.0,cedar_hp_rank_uni,RF
0.6753280502111105,0.3134969325017277,0.31621427236893646,0.5494739759901817,0.0,0.8109756097560976,0.0,0.0,cedar_hp_rank_uni,RF
0.6486649519731809,0.2902087739321794,0.29276194154887736,0.5378676789464768,0.0,0.8196864111498258,0.0,0.0,cedar_hp_rank_uni,RF
0.6790400819418678,0.3460043262440795,0.3481401458440915,0.5581638755980861,0.0,0.8048780487804879,0.0,0.0,cedar_hp_rank_uni,RF
0.6826449059824639,0.3190698056956569,0.3211201555122417,0.5551302278664356,0.0,0.8214285714285714,0.0,0.0,cedar_hp_rank_uni,RF
0.6661596521689219,0.3341902226859179,0.3361457013596878,0.5484625553178243,0.0,0.8022648083623694,0.0,0.0,cedar_hp_rank_uni,RF
0.6837279269472666,0.3182514713889545,0.32075112868443456,0.5467836257309941,0.0,0.8153310104529616,0.0,0.0,cedar_hp_rank_uni,RF
