auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model
0.6633513903936439,0.3118815295431453,0.3146171915349224,0.5403724189491425,0.058333333333333334,0.8031358885017421,0.4666666666666667,0.03111111111111111,cedar_hp_rank_uni,XGB
0.610399273345702,0.2823848633849981,0.2852225282509734,0.5340064853692673,0.09677419354838708,0.8048780487804879,0.5,0.05357142857142857,cedar_hp_rank_uni,XGB
0.6464199441825558,0.3101515489313219,0.3125406874595238,0.5357351374637255,0.040983606557377046,0.7961672473867596,0.45454545454545453,0.02145922746781116,cedar_hp_rank_uni,XGB
0.682906245204849,0.3148906409857988,0.31847636389420036,0.5494791863411691,0.043290043290043295,0.8074912891986062,0.35714285714285715,0.02304147465437788,cedar_hp_rank_uni,XGB
0.6410269464928828,0.27798736251502193,0.28107792512337926,0.54379496159366,0.048543689320388356,0.8292682926829268,0.5,0.025510204081632654,cedar_hp_rank_uni,XGB
0.6570323600632392,0.2955600176251696,0.29960263311539903,0.5432167944125358,0.08658008658008658,0.8162020905923345,0.5882352941176471,0.04672897196261682,cedar_hp_rank_uni,XGB
0.6434931060546825,0.26588904925574386,0.2686562688442909,0.5275270826217158,0.04608294930875576,0.8196864111498258,0.35714285714285715,0.024630541871921183,cedar_hp_rank_uni,XGB
0.6881860838869835,0.37350385230381633,0.3756711563542916,0.5670086119458557,0.07563025210084034,0.8083623693379791,0.8181818181818182,0.039647577092511016,cedar_hp_rank_uni,XGB
0.6309313998309731,0.28370745233577355,0.2860438843961699,0.540584346897793,0.05555555555555556,0.8222996515679443,0.6,0.02912621359223301,cedar_hp_rank_uni,XGB
0.6689336794670846,0.30414687827611,0.3077067074871893,0.5419949265797723,0.043290043290043295,0.8074912891986062,0.45454545454545453,0.022727272727272728,cedar_hp_rank_uni,XGB
0.6643792580591559,0.2964636380699721,0.300725508621139,0.5516083328960487,0.0547945205479452,0.8196864111498258,0.4,0.029411764705882353,cedar_hp_rank_uni,XGB
0.6652606434446057,0.3010393372345026,0.30395696609218115,0.5454256104702977,0.044444444444444446,0.8127177700348432,0.38461538461538464,0.02358490566037736,cedar_hp_rank_uni,XGB
0.6567597505399404,0.3037730558671155,0.3063193685539967,0.5432342331142337,0.0625,0.8170731707317073,0.5384615384615384,0.03317535545023697,cedar_hp_rank_uni,XGB
0.6667153400288081,0.306791988146171,0.3094505843835553,0.5368831628289392,0.0608695652173913,0.8118466898954704,0.5384615384615384,0.03225806451612903,cedar_hp_rank_uni,XGB
0.6477970766283715,0.29681900210321543,0.3008761231618004,0.5408821072118292,0.052863436123348026,0.8127177700348432,0.6,0.027649769585253458,cedar_hp_rank_uni,XGB
0.6339873810880604,0.2926090531585241,0.29511561598558467,0.5431338901088449,0.06422018348623852,0.8222996515679443,0.6363636363636364,0.033816425120772944,cedar_hp_rank_uni,XGB
0.6780882807668522,0.3357693959531863,0.3382623354047181,0.5492078410311493,0.058823529411764705,0.8048780487804879,0.5,0.03125,cedar_hp_rank_uni,XGB
0.6616946434575692,0.29334538576590263,0.2960582086223302,0.5431209220838092,0.05429864253393665,0.8179442508710801,0.375,0.02926829268292683,cedar_hp_rank_uni,XGB
0.640254081227549,0.3021906002042728,0.30461649915249545,0.53851610903883,0.042194092827004225,0.8022648083623694,0.5,0.022026431718061675,cedar_hp_rank_uni,XGB
0.6474283381712627,0.28729603657273284,0.2901642764068579,0.5358823704156376,0.044843049327354265,0.8144599303135889,0.45454545454545453,0.02358490566037736,cedar_hp_rank_uni,XGB
0.6694472376042715,0.3256062569405816,0.3284196980435069,0.5394628138702064,0.049792531120331954,0.8005226480836237,0.6,0.025974025974025976,cedar_hp_rank_uni,XGB
0.6760703285546232,0.30511392516449537,0.3091138041113738,0.5349306212271736,0.05084745762711865,0.8048780487804879,0.4,0.027149321266968326,cedar_hp_rank_uni,XGB
0.6246343085106383,0.2671374629831721,0.26957257204711405,0.533928417607029,0.045454545454545456,0.8170731707317073,0.4166666666666667,0.02403846153846154,cedar_hp_rank_uni,XGB
0.6994821761081144,0.3495111949734061,0.3519977432170281,0.5477774061976203,0.058823529411764705,0.8048780487804879,0.5833333333333334,0.030973451327433628,cedar_hp_rank_uni,XGB
0.6725270965687975,0.3140439831352768,0.3168146649982604,0.5390125817511214,0.056451612903225805,0.7961672473867596,0.3684210526315789,0.03056768558951965,cedar_hp_rank_uni,XGB
0.6334828884069892,0.27309875112203563,0.2754215111641608,0.5238087741600318,0.04347826086956522,0.8083623693379791,0.3333333333333333,0.023255813953488372,cedar_hp_rank_uni,XGB
0.6632939765944692,0.2916932454875145,0.2946724519067394,0.5402436029866675,0.07142857142857142,0.818815331010453,0.38095238095238093,0.03940886699507389,cedar_hp_rank_uni,XGB
0.6725331823239549,0.3310066006921988,0.33329737995090736,0.5560387019049771,0.06140350877192982,0.813588850174216,0.5833333333333334,0.032407407407407406,cedar_hp_rank_uni,XGB
0.6797916457403607,0.34074454184794334,0.3435350925612489,0.5558965861611224,0.05042016806722689,0.8031358885017421,0.5454545454545454,0.02643171806167401,cedar_hp_rank_uni,XGB
0.6341677295918368,0.30039896897946067,0.30336604530563904,0.5445289359763044,0.058333333333333334,0.8031358885017421,0.4375,0.03125,cedar_hp_rank_uni,XGB
0.6883392703476154,0.3314606971751166,0.33437074817041157,0.5479197102203366,0.07079646017699114,0.8170731707317073,0.6666666666666666,0.037383177570093455,cedar_hp_rank_uni,XGB
0.6419327978056427,0.2915466231601327,0.2954833750929753,0.5361687427817192,0.05172413793103448,0.8083623693379791,0.5,0.02727272727272727,cedar_hp_rank_uni,XGB
0.6698143746134818,0.32668856720703443,0.32939181484633984,0.5432829232171338,0.05907172995780591,0.8057491289198606,0.5384615384615384,0.03125,cedar_hp_rank_uni,XGB
0.6659034420426302,0.3007237561333287,0.3037759173075432,0.5465711050239895,0.05286343612334801,0.8127177700348432,0.42857142857142855,0.028169014084507043,cedar_hp_rank_uni,XGB
0.6656550721124712,0.32412434884074026,0.3263657329637862,0.5463643960221727,0.05128205128205129,0.8066202090592335,0.5454545454545454,0.026905829596412557,cedar_hp_rank_uni,XGB
