auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model
0.699975923919586,0.3719116167052968,0.3757503935127885,0.5664607528210197,0.25477707006369427,0.7961672473867596,0.449438202247191,0.17777777777777778,cedar,XGB
0.639866457946815,0.30641215972524194,0.30890441338726105,0.5402670637633044,0.19528619528619529,0.7918118466898955,0.3972602739726027,0.12946428571428573,cedar,XGB
0.6667768943924576,0.32665487697557605,0.32908084148105626,0.5395616318640829,0.19292604501607716,0.7813588850174216,0.38461538461538464,0.12875536480686695,cedar,XGB
0.701047384755503,0.33931647709302537,0.34342205101840045,0.5530951699264793,0.24342105263157895,0.7996515679442509,0.42528735632183906,0.17050691244239632,cedar,XGB
0.6640424026753559,0.29521476175291617,0.29768734880093767,0.5415271371706577,0.1911764705882353,0.8083623693379791,0.34210526315789475,0.1326530612244898,cedar,XGB
0.6708659368808662,0.28433517313504464,0.28756080596171374,0.5355330831431276,0.20408163265306117,0.7961672473867596,0.375,0.14018691588785046,cedar,XGB
0.6626137044856256,0.26725010953464856,0.2698431535308374,0.5242073437562159,0.15658362989323846,0.7935540069686411,0.28205128205128205,0.10837438423645321,cedar,XGB
0.6997134889772177,0.3689074402126954,0.3715091543115463,0.5613015520333069,0.23026315789473684,0.7961672473867596,0.45454545454545453,0.15418502202643172,cedar,XGB
0.6626368189969698,0.2871042910574222,0.2900848265904426,0.5315254619760086,0.17543859649122806,0.7952961672473867,0.31645569620253167,0.12135922330097088,cedar,XGB
0.6845268416927901,0.32488152770290757,0.3289524620968816,0.5421856954297971,0.19933554817275745,0.7900696864111498,0.37037037037037035,0.13636363636363635,cedar,XGB
0.6891435069790628,0.3179746572939703,0.3223675292886983,0.5590093753826241,0.24573378839590446,0.8074912891986062,0.4044943820224719,0.17647058823529413,cedar,XGB
0.6900373931623931,0.3249880814475976,0.3276216983795551,0.5491654571843251,0.217687074829932,0.7996515679442509,0.3902439024390244,0.1509433962264151,cedar,XGB
0.6625966708310783,0.29430750400899724,0.29850217658342276,0.5385276404503954,0.19594594594594597,0.7926829268292683,0.3411764705882353,0.13744075829383887,cedar,XGB
0.6845347404059854,0.32669187798182936,0.3296647027127976,0.5462722153083759,0.22147651006711414,0.7979094076655052,0.4074074074074074,0.15207373271889402,cedar,XGB
0.6676756077158004,0.2959185307717797,0.2987416890208545,0.524050068346779,0.1522491349480969,0.7865853658536586,0.3055555555555556,0.10138248847926268,cedar,XGB
0.6805151267795078,0.31763909628924875,0.32040031312543915,0.544103910533314,0.20494699646643114,0.804006968641115,0.3815789473684211,0.14009661835748793,cedar,XGB
0.6863766813543599,0.3287793975429898,0.33124181287954607,0.5402874068287602,0.22222222222222224,0.7865853658536586,0.38461538461538464,0.15625,cedar,XGB
0.6808602539896026,0.3040993940733423,0.3066542528299546,0.5395488955168616,0.20689655172413793,0.7996515679442509,0.35294117647058826,0.14634146341463414,cedar,XGB
0.6771465606719377,0.32173707976768195,0.3245057534765773,0.5359583794970789,0.1901639344262295,0.7848432055749129,0.3717948717948718,0.1277533039647577,cedar,XGB
0.6793511127237541,0.32171897467653565,0.3240529892685682,0.5460780943650854,0.21088435374149658,0.7979094076655052,0.3780487804878049,0.14622641509433962,cedar,XGB
