auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model
0.630911279643674,0.29324038015241427,0.29707317446643705,0.5399390495016885,0.0996168582375479,0.7952961672473867,0.3611111111111111,0.057777777777777775,cedar_virus_new,XGB
0.5992627164502166,0.2680648199785065,0.2706781963474354,0.5272322445724701,0.08461538461538462,0.7926829268292683,0.3055555555555556,0.049107142857142856,cedar_virus_new,XGB
0.6397030887215929,0.29239843504339486,0.29581847273726897,0.5314766195020373,0.11267605633802817,0.7804878048780488,0.3137254901960784,0.06866952789699571,cedar_virus_new,XGB
0.6504823612685434,0.31394958101121034,0.31679747718647155,0.5527747333407494,0.11764705882352941,0.804006968641115,0.39473684210526316,0.06912442396313365,cedar_virus_new,XGB
0.5998676256216773,0.23920582978403745,0.24395012029251523,0.531209100181426,0.09442060085836909,0.8162020905923345,0.2972972972972973,0.05612244897959184,cedar_virus_new,XGB
0.6274790370029417,0.28358707601349487,0.2876044050109484,0.5367180283354627,0.10526315789473684,0.8074912891986062,0.3939393939393939,0.06074766355140187,cedar_virus_new,XGB
0.628636588735111,0.254821496681211,0.25871067544010407,0.5311486159295338,0.10655737704918035,0.8101045296167247,0.3170731707317073,0.06403940886699508,cedar_virus_new,XGB
0.6476392735343217,0.3318788369350739,0.3336395881149086,0.5555315558623488,0.14925373134328357,0.8013937282229965,0.4878048780487805,0.0881057268722467,cedar_virus_new,XGB
0.6137298249953621,0.23430218452974913,0.23837306495934316,0.5171017643670117,0.06557377049180328,0.8013937282229965,0.21052631578947367,0.038834951456310676,cedar_virus_new,XGB
0.6192373628526645,0.26863060912581005,0.27209811166919334,0.5289349942253754,0.0996168582375479,0.7952961672473867,0.3170731707317073,0.05909090909090909,cedar_virus_new,XGB
0.6358294906945829,0.2606356435527633,0.26459800759580904,0.5306979281453884,0.08368200836820083,0.8092334494773519,0.2857142857142857,0.049019607843137254,cedar_virus_new,XGB
