auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model
0.4575710123991814,0.1735972243391728,0.17395922164280958,0.4868282298378666,0.04567474048442907,0.7597560975609756,0.103125,0.029333333333333333,virus,RF
0.44674319727891154,0.17515012706267916,0.17581623586045494,0.49468232268984147,0.07068607068607068,0.7663763066202091,0.15789473684210525,0.045535714285714284,virus,RF
0.4631663969605291,0.19405255097672158,0.19463334792806658,0.49829474128577617,0.08886027044430135,0.7534843205574913,0.17783505154639176,0.0592274678111588,virus,RF
0.47156073198136883,0.1765701250371384,0.177132676794926,0.4949205590810817,0.0729312762973352,0.7696864111498258,0.15249266862170088,0.047926267281105994,virus,RF
0.4826192977190876,0.1729912860055497,0.17354392407378466,0.49938734892453224,0.07165605095541401,0.7968641114982579,0.16304347826086957,0.04591836734693878,virus,RF
0.48099491684844603,0.18147407828555273,0.18200198244018181,0.5006103784346294,0.08615819209039548,0.7745644599303136,0.17630057803468208,0.05700934579439252,virus,RF
0.45449923111006857,0.16237622029936538,0.16292072419292908,0.49626886043790375,0.06554878048780488,0.786411149825784,0.1447811447811448,0.042364532019704436,virus,RF
0.46086871672717356,0.19402144307390348,0.19472479791764555,0.5074059612720475,0.11533242876526457,0.7728222996515679,0.25073746312684364,0.07488986784140969,virus,RF
0.4405486158349309,0.15627574337985264,0.1568172094474202,0.4915090583424736,0.06254545454545454,0.7754355400696864,0.1246376811594203,0.04174757281553398,virus,RF
0.4413065242946709,0.1703598201181557,0.17099766962570373,0.4929642385744927,0.062146892655367235,0.7686411149825784,0.13924050632911392,0.04,virus,RF
0.4838114822200067,0.17112079090925425,0.1716229625492336,0.4974047156775288,0.07275426874536006,0.782404181184669,0.14984709480122324,0.04803921568627451,virus,RF
0.4327761651346557,0.15621215529606602,0.1566023934773067,0.4844432986190682,0.039408866995073885,0.7621951219512195,0.07756232686980609,0.026415094339622643,virus,RF
