auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model
0.6913229806187552,0.358448653366154,0.36180361245014075,0.5564704466112917,0.0,0.8031358885017421,0.0,0.0,cedar_virus_old,RF
0.6520900974025974,0.3147603227328103,0.3174142472093733,0.5407069825537871,0.008888888888888887,0.8057491289198606,1.0,0.004464285714285714,cedar_virus_old,RF
0.6859612092216046,0.33845686612465864,0.3407739919042666,0.5319827042453104,0.016949152542372885,0.7979094076655052,0.6666666666666666,0.008583690987124463,cedar_virus_old,RF
0.6842575497334515,0.3320418573502554,0.3359669885107894,0.5498465160857864,0.0091324200913242,0.8109756097560976,0.5,0.004608294930875576,cedar_virus_old,RF
0.6632358300463043,0.290597661567782,0.2950074851480319,0.5459104694509382,0.0,0.8292682926829268,0.0,0.0,cedar_virus_old,RF
0.6759090636194441,0.30176744619326046,0.3058462385254448,0.5360386597585239,0.00921658986175115,0.8127177700348432,0.3333333333333333,0.004672897196261682,cedar_virus_old,RF
0.6587301587301587,0.2696520288709332,0.2730516367358995,0.5217518344300818,0.0,0.8214285714285714,0.0,0.0,cedar_virus_old,RF
0.7012440987817303,0.3780823443915092,0.3798057952168623,0.5573239805018436,0.008771929824561405,0.8031358885017421,1.0,0.004405286343612335,cedar_virus_old,RF
0.6751772720714035,0.311990131457434,0.3159279559771777,0.5406765630916076,0.009615384615384614,0.8205574912891986,0.5,0.0048543689320388345,cedar_virus_old,RF
0.6941002155172414,0.3534412527156603,0.3569351465158781,0.5493833525820822,0.008968609865470852,0.8074912891986062,0.3333333333333333,0.004545454545454545,cedar_virus_old,RF
0.675335971252908,0.31216852288142544,0.3151661953185635,0.5426603960049675,0.00970873786407767,0.8222996515679443,0.5,0.004901960784313725,cedar_virus_old,RF
0.6663794146105466,0.2938651952761596,0.2974955840614842,0.5347630687749854,0.0,0.8144599303135889,0.0,0.0,cedar_virus_old,RF
0.6758233142984315,0.3103742015271648,0.31454260280293533,0.5437613288989848,0.01869158878504673,0.8170731707317073,0.6666666666666666,0.009478672985781991,cedar_virus_old,RF
0.6788869804531079,0.3218869931381896,0.32440906717650964,0.5398191956103835,0.0,0.8109756097560976,0.0,0.0,cedar_virus_old,RF
0.698072534859202,0.3098291443523459,0.3125992720775445,0.5265875092776813,0.0091324200913242,0.8109756097560976,0.5,0.004608294930875576,cedar_virus_old,RF
0.6556931417394385,0.290879519861605,0.2937128437182626,0.533274267465704,0.009615384615384614,0.8205574912891986,1.0,0.004830917874396135,cedar_virus_old,RF
0.6900123685837971,0.35315941816269697,0.3551142705494847,0.5460190655209453,0.017699115044247787,0.8066202090592335,1.0,0.008928571428571428,cedar_virus_old,RF
0.679339420117425,0.31195525704506183,0.31453430944858757,0.5427887671743827,0.028571428571428574,0.8222996515679443,0.6,0.014634146341463415,cedar_virus_old,RF
0.6677763587749381,0.35981964688923235,0.3616963121319079,0.5532155015528892,0.02608695652173913,0.8048780487804879,1.0,0.013215859030837005,cedar_virus_old,RF
0.7052768706660216,0.3655284310163694,0.3674733791846476,0.5634511411571987,0.009389671361502346,0.8162020905923345,1.0,0.0047169811320754715,cedar_virus_old,RF
0.6742860919523951,0.351792266943573,0.3537620431837527,0.5496622989018098,0.008620689655172414,0.7996515679442509,1.0,0.004329004329004329,cedar_virus_old,RF
0.6694367565298461,0.32246879029863695,0.32532042248200777,0.5443436601872383,0.01785714285714286,0.8083623693379791,0.6666666666666666,0.00904977375565611,cedar_virus_old,RF
0.6714530482815058,0.3100598180909996,0.3140922411880179,0.5412234042553191,0.0,0.8179442508710801,0.0,0.0,cedar_virus_old,RF
0.692988981245081,0.3646370055830439,0.3667892806467335,0.5551175175571624,0.026200873362445417,0.8057491289198606,1.0,0.01327433628318584,cedar_virus_old,RF
0.7046010710331622,0.35586309808917693,0.3577794273715505,0.5358439481724587,0.017316017316017316,0.8022648083623694,1.0,0.008733624454148471,cedar_virus_old,RF
0.6594655898701364,0.30490468619190747,0.30901784339027866,0.5435736578416055,0.0,0.8118466898954704,0.0,0.0,cedar_virus_old,RF
