auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model
0.6634624489307993,0.2864088895988394,0.2872743393590579,0.5312951334101665,0.0827966881324747,0.8063325563325563,0.35714285714285715,0.046826222684703434,prime,XGB
0.6241728082064686,0.2539924653454688,0.25501749993292455,0.5212332419984298,0.08340888485947415,0.8030007794232268,0.2967741935483871,0.04852320675105485,prime,XGB
0.6417334735976591,0.27196985944572305,0.2726215277614984,0.513325067266767,0.0625,0.7903726708074534,0.2748091603053435,0.03525954946131244,prime,XGB
0.6656925269827674,0.28869388736344437,0.2893992597717699,0.5357304792315576,0.07434944237918216,0.8043990573448547,0.27972027972027974,0.04287245444801715,prime,XGB
0.6226769621399962,0.22279954500379012,0.22338753856433013,0.5157969226683653,0.04307692307692308,0.8194659442724458,0.17647058823529413,0.02453271028037383,prime,XGB
0.6371377221968834,0.2629239118041123,0.26377767629183824,0.5238662847130127,0.08982584784601283,0.8066588785046729,0.3202614379084967,0.05223880597014925,prime,XGB
0.6448631796075417,0.2543961281501819,0.2553041931778622,0.5330615428363332,0.10617760617760616,0.8205426356589147,0.3503184713375796,0.06257110352673492,prime,XGB
0.6541405200777386,0.30009728986397055,0.30104590812858845,0.5432892312956502,0.10458715596330276,0.8105590062111802,0.4634146341463415,0.05894519131334023,prime,XGB
0.6147379316042157,0.24625017012945882,0.24720566723828225,0.5294303796233539,0.10412573673870333,0.8233927188226181,0.3897058823529412,0.060090702947845805,prime,XGB
0.6368597330863182,0.2663492575494427,0.267236086181951,0.5224138495076478,0.06250000000000001,0.8064894448788116,0.3173076923076923,0.03466386554621849,prime,XGB
0.6325867959880966,0.2582523416822269,0.2590929117491611,0.5362404067592104,0.12168792934249265,0.8238188976377953,0.389937106918239,0.07209302325581396,prime,XGB
0.6351321109324555,0.25292780864407394,0.25397077995063705,0.5276777661940615,0.0835762876579203,0.8158203125,0.31386861313868614,0.04820627802690583,prime,XGB
0.6513307636532183,0.2609941087394135,0.261737216239514,0.5257755312174845,0.09851301115241635,0.8092053501180173,0.3136094674556213,0.05843439911797133,prime,XGB
0.6230237993705503,0.2635963043288706,0.26482929286357537,0.5272269862597387,0.0792626728110599,0.8068445475638051,0.3161764705882353,0.045310853530031614,prime,XGB
0.6468897279214447,0.284339883336157,0.28539166830883855,0.5373926355987984,0.11559633027522936,0.8109803921568628,0.4012738853503185,0.06752411575562701,prime,XGB
0.6102201661885932,0.2279896991610472,0.228673123044993,0.522744062972547,0.07297830374753451,0.8162627052384676,0.2740740740740741,0.04209328782707622,prime,XGB
