auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model
0.634474539544962,0.30254275182959744,0.30531939214155257,0.5433502499477296,0.008810572687224669,0.804006968641115,0.5,0.0044444444444444444,cedar_virus_new,RF
0.5957019171304886,0.2719736737656493,0.2746135710190048,0.5295386396185269,0.008888888888888887,0.8057491289198606,1.0,0.004464285714285714,cedar_virus_new,RF
0.6375923450362344,0.301468251004954,0.30416341236302696,0.5279834004204207,0.008547008547008546,0.7979094076655052,1.0,0.004291845493562232,cedar_virus_new,RF
0.6519871106337272,0.3226074468663046,0.3251395207145254,0.5545175957460611,0.009174311926605503,0.8118466898954704,1.0,0.004608294930875576,cedar_virus_new,RF
0.6059289787343509,0.24912008177116723,0.25303397269756334,0.5406527272563161,0.0,0.8292682926829268,0.0,0.0,cedar_virus_new,RF
0.6266835437971543,0.30293887151120386,0.30540892764944255,0.5455577194702821,0.009302325581395347,0.8144599303135889,1.0,0.004672897196261682,cedar_virus_new,RF
0.623366434696484,0.25372591509879644,0.2563899697677453,0.5271155447458273,0.0,0.823170731707317,0.0,0.0,cedar_virus_new,RF
0.6397996814418344,0.33379133249141235,0.33579978994873944,0.5579029940792085,0.017467248908296942,0.804006968641115,1.0,0.00881057268722467,cedar_virus_new,RF
0.6279218972234246,0.246771251427067,0.24957968005167455,0.5176713349758665,0.0,0.8205574912891986,0.0,0.0,cedar_virus_new,RF
0.6281029584639498,0.2932940170207739,0.29598813471108526,0.5346013446625969,0.009049773755656108,0.8092334494773519,1.0,0.004545454545454545,cedar_virus_new,RF
0.6496785684612828,0.2702996124283107,0.2729661767158162,0.5338709747949135,0.0,0.8222996515679443,0.0,0.0,cedar_virus_new,RF
0.6146286889211418,0.2632476098013573,0.26723248634968455,0.5281533538733142,0.0,0.8153310104529616,0.0,0.0,cedar_virus_new,RF
0.6392186417274047,0.285857998133192,0.28837049497126765,0.5377822524719594,0.018779342723004695,0.8179442508710801,1.0,0.009478672985781991,cedar_virus_new,RF
0.6305716562637667,0.27030863479988687,0.2743250388721271,0.5319828277252154,0.0,0.8109756097560976,0.0,0.0,cedar_virus_new,RF
0.6498611571720612,0.30165696605347064,0.3042771709805112,0.5405955379075178,0.009174311926605503,0.8118466898954704,1.0,0.004608294930875576,cedar_virus_new,RF
0.6100330104165063,0.29248815312588183,0.2946268688763891,0.547757023663905,0.0,0.8196864111498258,0.0,0.0,cedar_virus_new,RF
0.647823902288188,0.2811930999056215,0.2848778372963507,0.530309133222667,0.0,0.8048780487804879,0.0,0.0,cedar_virus_new,RF
0.6323435843054083,0.252961987980975,0.2563949753885336,0.5259223764866995,0.0,0.8205574912891986,0.0,0.0,cedar_virus_new,RF
0.6317017989448358,0.3184772414682911,0.32081753666703855,0.5415546715948274,0.017467248908296942,0.804006968641115,1.0,0.00881057268722467,cedar_virus_new,RF
