auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model
0.7192897556277837,0.37622217561067084,0.3800993610961571,0.5677811357574145,0.128,0.8101045296167247,0.64,0.07111111111111111,cedar,RF
0.6765567022263451,0.34755877518815603,0.3493860011090524,0.549779989747095,0.10358565737051795,0.804006968641115,0.48148148148148145,0.05803571428571429,cedar,RF
0.6968221581181547,0.36844822991255965,0.3707457160490013,0.5483255383939339,0.10116731517509728,0.7987804878048781,0.5416666666666666,0.055793991416309016,cedar,RF
0.7076900612294397,0.3669235641181944,0.37092169857732377,0.5676893630424074,0.13991769547325103,0.8179442508710801,0.6538461538461539,0.07834101382488479,cedar,RF
0.7030740867775681,0.3380115744579878,0.3413963066599054,0.5674265946980296,0.11009174311926606,0.8310104529616724,0.5454545454545454,0.061224489795918366,cedar,RF
0.7003717304728931,0.34305227200576716,0.34592576683174014,0.5476827211818696,0.125,0.8170731707317073,0.5769230769230769,0.07009345794392523,cedar,RF
0.6772330388093935,0.2818744549309099,0.28528686140854187,0.5277877232764451,0.07207207207207207,0.8205574912891986,0.42105263157894735,0.03940886699507389,cedar,RF
0.7211874662189632,0.4215799177722553,0.42310811060895065,0.5859146639719879,0.11336032388663966,0.8092334494773519,0.7,0.06167400881057269,cedar,RF
0.6983720858326634,0.34319074049825793,0.34608081231221577,0.5538010972642168,0.11504424778761062,0.8257839721254355,0.65,0.06310679611650485,cedar,RF
0.7210594631661442,0.3602342366837323,0.36432514873895044,0.552902264477809,0.13008130081300812,0.813588850174216,0.6153846153846154,0.07272727272727272,cedar,RF
0.7057239739115986,0.33827719010315294,0.3421641342700716,0.5610208847142782,0.11453744493392069,0.8249128919860628,0.5652173913043478,0.06372549019607843,cedar,RF
0.7133350467666505,0.37386538171184236,0.37766708833640505,0.5703658790178154,0.13559322033898305,0.8222996515679443,0.6666666666666666,0.07547169811320754,cedar,RF
0.6903549191480323,0.33657887841282735,0.3390974417756143,0.5523439390506899,0.08620689655172413,0.8153310104529616,0.47619047619047616,0.04739336492890995,cedar,RF
0.6911130690452265,0.34543426625859497,0.3499780547723086,0.5552626759372705,0.12345679012345678,0.8144599303135889,0.5769230769230769,0.06912442396313365,cedar,RF
0.7051829705930395,0.3365690695256557,0.3392684835873828,0.5408925279138042,0.059829059829059825,0.8083623693379791,0.4117647058823529,0.03225806451612903,cedar,RF
0.6931674085026208,0.3355656223774286,0.33826935799996927,0.5508616294235565,0.1145374449339207,0.8249128919860628,0.65,0.06280193236714976,cedar,RF
0.7052339401669758,0.3464431350375786,0.35035198142190654,0.5476846540051428,0.097165991902834,0.8057491289198606,0.5217391304347826,0.05357142857142857,cedar,RF
0.6902723534128236,0.33299179642098403,0.3353523306155987,0.5505998527083558,0.12931034482758622,0.8240418118466899,0.5555555555555556,0.07317073170731707,cedar,RF
0.6848378749396127,0.3718116882260226,0.37334013692432216,0.5531198384401073,0.11952191235059763,0.8074912891986062,0.625,0.06607929515418502,cedar,RF
0.7072120424125141,0.3601266253637391,0.3617480464019093,0.5479984128196641,0.11914893617021277,0.8196864111498258,0.6086956521739131,0.0660377358490566,cedar,RF
0.7153715059930981,0.3832775877437688,0.3861650179151107,0.5590343957444915,0.12403100775193798,0.8031358885017421,0.5925925925925926,0.06926406926406926,cedar,RF
0.7142926874508828,0.3718501723379403,0.37579578886110165,0.5608858430103433,0.1354581673306773,0.8109756097560976,0.5666666666666667,0.07692307692307693,cedar,RF
0.6890011252045827,0.33389053286624776,0.33671957889435783,0.5480069342751314,0.09691629955947136,0.8214285714285714,0.5789473684210527,0.052884615384615384,cedar,RF
0.7186402203750984,0.39193683709792354,0.3940048412129653,0.5652840517010569,0.1264822134387352,0.8074912891986062,0.5925925925925926,0.07079646017699115,cedar,RF
0.704681849931813,0.3651336852837811,0.36905009016015694,0.5615381402696815,0.1245136186770428,0.804006968641115,0.5714285714285714,0.06986899563318777,cedar,RF
0.6896782073331837,0.3561816086045416,0.3581541050269054,0.5541973156176165,0.11016949152542373,0.8170731707317073,0.6190476190476191,0.06046511627906977,cedar,RF
0.6807777517137124,0.29694870447935534,0.3003317154627973,0.5409706532340705,0.09565217391304348,0.818815331010453,0.4074074074074074,0.054187192118226604,cedar,RF
0.707960777300906,0.39645565442417985,0.3982048119217778,0.577273088539183,0.14166666666666666,0.8205574912891986,0.7083333333333334,0.0787037037037037,cedar,RF
0.7132880846809875,0.39937720520168074,0.4015823287808894,0.5720485475192667,0.1349206349206349,0.8101045296167247,0.68,0.07488986784140969,cedar,RF
0.6785134508348794,0.3557763848803751,0.3601071126318397,0.5642845954171142,0.1195219123505976,0.8074912891986062,0.5555555555555556,0.06696428571428571,cedar,RF
0.719856310912766,0.40327023421201597,0.40675918857603577,0.5758738839132894,0.16101694915254236,0.8275261324041812,0.8636363636363636,0.08878504672897196,cedar,RF
0.6901939655172414,0.3734397471688769,0.37513694086225546,0.5677358315459495,0.11618257261410789,0.8144599303135889,0.6666666666666666,0.06363636363636363,cedar,RF
0.6841324598021027,0.3398245842105951,0.343416428861016,0.5552726174201739,0.0823045267489712,0.8057491289198606,0.5263157894736842,0.044642857142857144,cedar,RF
0.7014084507042254,0.3490953794362925,0.351407706212412,0.5525437076913116,0.08583690987124463,0.8144599303135889,0.5,0.046948356807511735,cedar,RF
0.70857593019028,0.38948962123236475,0.39111966556256866,0.5645567682386186,0.13008130081300812,0.813588850174216,0.6956521739130435,0.07174887892376682,cedar,RF
0.6733675865655881,0.3107940496901489,0.3148768471375468,0.54529580740769,0.10958904109589042,0.8301393728222997,0.6666666666666666,0.05970149253731343,cedar,RF
0.6805938627874357,0.3035930352461711,0.3077428568808369,0.5477041513933141,0.0900900900900901,0.8240418118466899,0.47619047619047616,0.04975124378109453,cedar,RF
0.6728243201686949,0.31378862688419673,0.31656072700615157,0.5344784665173015,0.06751054852320676,0.8074912891986062,0.5,0.03619909502262444,cedar,RF
0.7144072301967039,0.37771308486107985,0.37924226964452884,0.5677131425053863,0.16289592760180996,0.8388501742160279,0.782608695652174,0.09090909090909091,cedar,RF
0.7048126713371915,0.34869265594635246,0.35142014869696475,0.5549962325857287,0.1271186440677966,0.8205574912891986,0.5769230769230769,0.07142857142857142,cedar,RF
0.6978788105386474,0.35162444803468407,0.3536379832833367,0.5541815729782844,0.0847457627118644,0.8118466898954704,0.47619047619047616,0.046511627906976744,cedar,RF
0.701499801142905,0.33179789644638963,0.33617742936379175,0.5564715590286079,0.11659192825112107,0.828397212543554,0.6190476190476191,0.06435643564356436,cedar,RF
0.7147602841077242,0.3525763544580899,0.3561840248366242,0.5549524150714163,0.09282700421940929,0.8127177700348432,0.5789473684210527,0.05045871559633028,cedar,RF
0.7197907847723457,0.3960029263439019,0.39867799449373176,0.5719428146051392,0.126984126984127,0.8083623693379791,0.64,0.07048458149779736,cedar,RF
0.7126817188192671,0.35105246307018056,0.35550044675349923,0.5675087408203618,0.08771929824561403,0.818815331010453,0.5263157894736842,0.04784688995215311,cedar,RF
0.7029363100370534,0.38112522549759964,0.38490554980157776,0.5686715098202031,0.1068702290076336,0.7961672473867596,0.5185185185185185,0.059574468085106386,cedar,RF
0.7074850331755604,0.3667678646043447,0.3687748008213982,0.5775590340696454,0.10426540284360189,0.8353658536585366,0.6470588235294118,0.05670103092783505,cedar,RF
