learning_rate,max_depth,n_estimators,reg_alpha,reg_lambda,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
0.12,3.0,200,1e-09,1e-09,0.709940707678866,0.9619781577137119,0.5670535368046528,0.8812664226087135,0.22714803462652935,0.6545582050121943,0.7201552247045178,0.5785866140050537,0.2222222222222222
0.12,3.0,200,1e-09,4.6415888336127725e-07,0.709940707678866,0.9619780620070366,0.5670535368046528,0.8812659188893708,0.22714803462652935,0.6545582050121943,0.7201552247045178,0.5785866140050537,0.2222222222222222
0.12,3.0,200,1e-09,0.00021544346900318823,0.7108727936104139,0.9622993375415321,0.5685046405648398,0.8817978513642823,0.2337763675595104,0.6576826937126539,0.7204739545169272,0.5794686118581671,0.2208955223880597
0.12,3.0,200,1e-09,0.1,0.711556972113056,0.9600680449224995,0.5736294390058536,0.8764471215613294,0.22977506333751946,0.6490021069906251,0.7143359412222796,0.5826732040578126,0.2222222222222222
0.12,3.0,200,4.6415888336127725e-07,1e-09,0.709940707678866,0.9619781577137119,0.5670535368046528,0.8812664226087135,0.22714803462652935,0.6545582050121943,0.7201552247045178,0.5785866140050537,0.2222222222222222
0.12,3.0,200,4.6415888336127725e-07,4.6415888336127725e-07,0.709940707678866,0.9619781098603744,0.5670535368046528,0.8812661707490421,0.22714803462652935,0.6545582050121943,0.7201552247045178,0.5785866140050537,0.2222222222222222
0.12,3.0,200,4.6415888336127725e-07,0.00021544346900318823,0.7108727936104139,0.9622993375415321,0.5685046405648398,0.8817978513642823,0.2337763675595104,0.6576826937126539,0.7204739545169272,0.5794686118581671,0.2208955223880597
0.12,3.0,200,4.6415888336127725e-07,0.1,0.711556972113056,0.9600680927758372,0.5736294390058536,0.8764473734210008,0.22977506333751946,0.6490021069906251,0.7143359412222796,0.5826732040578126,0.2222222222222222
0.12,3.0,200,0.00021544346900318823,1e-09,0.7106517422068447,0.9623633543432125,0.5684637816834922,0.881696167117352,0.2363802853808195,0.6564147309062296,0.7202110845685483,0.579480717711053,0.21556886227544914
0.12,3.0,200,0.00021544346900318823,4.6415888336127725e-07,0.7106517422068447,0.9623633543432125,0.5684637816834922,0.881696167117352,0.2363802853808195,0.6564147309062296,0.7202110845685483,0.579480717711053,0.21556886227544914
0.12,3.0,200,0.00021544346900318823,0.00021544346900318823,0.7106550303113645,0.9623603248479473,0.5684681421830868,0.8816896913086236,0.2363802853808195,0.6564147309062296,0.720201226945484,0.5794980117866042,0.21556886227544914
0.12,3.0,200,0.00021544346900318823,0.1,0.7114516514702101,0.9608377385251549,0.5737649392481116,0.8787393018302734,0.22730275321093718,0.6488549103015503,0.7134651845182743,0.5818257943558017,0.21752265861027192
0.12,3.0,200,0.1,1e-09,0.7082961361598068,0.9617608254013397,0.5751849583568991,0.8793593756719572,0.24278967585178973,0.6562551198127472,0.7152264131724131,0.5815888655207497,0.2314540059347181
0.12,3.0,200,0.1,4.6415888336127725e-07,0.7082961361598068,0.9617608254013397,0.5751849583568991,0.8793593756719572,0.24278967585178973,0.6562551198127472,0.7152264131724131,0.5815888655207497,0.2314540059347181
0.12,3.0,200,0.1,0.00021544346900318823,0.708279379486545,0.9618172635282869,0.5750105253395338,0.8795102731666599,0.2387460708321421,0.6569749582514584,0.7157028649538499,0.5816234536718522,0.2314540059347181
0.12,3.0,200,0.1,0.1,0.7149855726147798,0.9617659461358581,0.5743289866150881,0.878288416821102,0.2455923046158335,0.6612548237229711,0.7146053829193679,0.5793873297030763,0.22289156626506024
0.12,3.0,250,1e-09,1e-09,0.7086878396668488,0.9767664337004394,0.5680122206167166,0.9198161895020796,0.23893884338306182,0.7243037639265282,0.7198824971330746,0.580634232550321,0.24117647058823533
0.12,3.0,250,1e-09,4.6415888336127725e-07,0.7086878396668488,0.9767664337004394,0.5680122206167166,0.9198161895020796,0.23893884338306182,0.7243037639265282,0.7198824971330746,0.580634232550321,0.24117647058823533
0.12,3.0,250,1e-09,0.00021544346900318823,0.7091644762632793,0.9768976300250489,0.5693084560268838,0.9201077743146225,0.2440425804645589,0.7249040829057944,0.718643722501339,0.5815473597394267,0.23668639053254437
0.12,3.0,250,1e-09,0.1,0.7096896434256192,0.9749697831820681,0.5732275287846981,0.9141957060184018,0.25789630393476964,0.7162029343050853,0.7144115163324385,0.5821128760099524,0.2529411764705882
0.12,3.0,250,4.6415888336127725e-07,1e-09,0.7086878396668488,0.9767664337004394,0.5680122206167166,0.9198161895020796,0.23893884338306182,0.7243037639265282,0.7198824971330746,0.580634232550321,0.24117647058823533
0.12,3.0,250,4.6415888336127725e-07,4.6415888336127725e-07,0.7086878396668488,0.9767664337004394,0.5680122206167166,0.9198161895020796,0.23893884338306182,0.7243037639265282,0.7198824971330746,0.580634232550321,0.24117647058823533
0.12,3.0,250,4.6415888336127725e-07,0.00021544346900318823,0.7091644762632793,0.9768976300250487,0.5693084560268838,0.9201077743146225,0.2440425804645589,0.7249040829057944,0.718643722501339,0.5815473597394267,0.23668639053254437
0.12,3.0,250,4.6415888336127725e-07,0.1,0.7096896434256192,0.9749697831820681,0.5732275287846981,0.9141957060184018,0.25789630393476964,0.7162029343050853,0.7144115163324385,0.5821128760099524,0.2529411764705882
0.12,3.0,250,0.00021544346900318823,1e-09,0.7089881392387851,0.9765372394043765,0.5696054616083989,0.9201395390500122,0.24761199885105045,0.7274582234914482,0.7166853413859161,0.5822010757952637,0.23529411764705882
0.12,3.0,250,0.00021544346900318823,4.6415888336127725e-07,0.7089881392387851,0.9765372394043765,0.5696054616083989,0.9201395390500122,0.24761199885105045,0.7274582234914482,0.7166853413859161,0.5822010757952637,0.23529411764705882
0.12,3.0,250,0.00021544346900318823,0.00021544346900318823,0.7079761785175033,0.9763297530096051,0.5694762009339953,0.9188864017126546,0.24684397700509575,0.7238873494035736,0.7176579601949181,0.5809853022840112,0.23214285714285715
0.12,3.0,250,0.00021544346900318823,0.1,0.7089587628682683,0.9747682316869132,0.5746117299126805,0.9144670517648579,0.2626455440563502,0.7173879830062562,0.7135177585079502,0.5818171473180261,0.24633431085043989
