learning_rate,max_depth,n_estimators,reg_alpha,reg_lambda,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
0.12,3.0,200,1e-09,1e-09,0.8100533577360607,0.9820159515449831,0.6421840844761251,0.9291813248218322,0.42590460933993646,0.7994110029592293,0.8273404461560199,0.6494214180553953,0.43391521197007477
0.12,3.0,200,1e-09,4.6415888336127725e-07,0.8100533577360607,0.9820159515449831,0.6421840844761251,0.9291813248218322,0.42590460933993646,0.7994110029592293,0.8273404461560199,0.6494214180553953,0.43391521197007477
0.12,3.0,200,1e-09,0.00021544346900318823,0.8090597566813801,0.9820659639817804,0.642622614690826,0.929807456834865,0.41950653533054855,0.8018303765339505,0.8267259876516841,0.6481485740948237,0.4267990074441687
0.12,3.0,200,1e-09,0.1,0.8108130801433723,0.9814709812560894,0.6438008317960588,0.9292633564916535,0.4213680690935166,0.8066030557552274,0.828184915865187,0.647316729060809,0.4119106699751861
0.12,3.0,200,4.6415888336127725e-07,1e-09,0.8100533577360607,0.9820159515449831,0.6421840844761251,0.9291813248218322,0.42590460933993646,0.7994110029592293,0.8273404461560199,0.6494214180553953,0.43391521197007477
0.12,3.0,200,4.6415888336127725e-07,4.6415888336127725e-07,0.8100533577360607,0.9820159515449831,0.6421840844761251,0.9291813248218322,0.42590460933993646,0.7994110029592293,0.8273404461560199,0.6494214180553953,0.43391521197007477
0.12,3.0,200,4.6415888336127725e-07,0.00021544346900318823,0.8090597566813801,0.9820659639817804,0.642622614690826,0.929807456834865,0.41950653533054855,0.8018303765339505,0.8267259876516841,0.6481485740948237,0.4267990074441687
0.12,3.0,200,4.6415888336127725e-07,0.1,0.8108130801433723,0.9814709812560894,0.6438008317960588,0.9292633564916535,0.4213680690935166,0.8066030557552274,0.828184915865187,0.647316729060809,0.4119106699751861
0.12,3.0,200,0.00021544346900318823,1e-09,0.8095733270978032,0.9823151132230397,0.6426255998606811,0.9306466394780006,0.423965519833931,0.8044607756790244,0.8274620235071452,0.6510072847834445,0.42786069651741293
0.12,3.0,200,0.00021544346900318823,4.6415888336127725e-07,0.8095733270978032,0.9823151132230397,0.6426255998606811,0.9306466394780006,0.423965519833931,0.8044607756790244,0.8274620235071452,0.6510072847834445,0.42786069651741293
0.12,3.0,200,0.00021544346900318823,0.00021544346900318823,0.8093165124819885,0.9821460835729517,0.6422327860270646,0.9301186872445464,0.4210723790593444,0.8031919561496825,0.8278103261887472,0.6505922269702146,0.4257425742574257
0.12,3.0,200,0.00021544346900318823,0.1,0.8108436308050189,0.9820728799050342,0.6425632022672083,0.9305184985046737,0.4256489672552112,0.8044911358357136,0.8271202925742526,0.6451964753982263,0.41687344913151364
0.12,3.0,200,0.1,1e-09,0.8124599176656301,0.9819588015564035,0.6438678003119628,0.9299496586077902,0.4279722148009618,0.8098931797873574,0.8269428553590967,0.6484598674547462,0.41895261845386533
0.12,3.0,200,0.1,4.6415888336127725e-07,0.8124599176656301,0.9819588015564035,0.6438678003119628,0.9299496586077902,0.4279722148009618,0.8098931797873574,0.8269428553590967,0.6484598674547462,0.41895261845386533
0.12,3.0,200,0.1,0.00021544346900318823,0.8119173984643883,0.9821432159924444,0.6440257896734493,0.9302633071818034,0.4274237058365727,0.8095913963570236,0.8266997006568463,0.6487365726635661,0.42
0.12,3.0,200,0.1,0.1,0.81184772737022,0.9812648857810514,0.6423974625556526,0.9265857153261811,0.4274003390538164,0.8079015085235102,0.8274258788892429,0.643816408169237,0.42079207920792083
0.12,3.0,250,1e-09,1e-09,0.80977342952775,0.9890840531991495,0.6413078896848922,0.9549292937858493,0.4321966584719773,0.8560699598641912,0.8274718811302093,0.6487521373315622,0.45410628019323673
0.12,3.0,250,1e-09,4.6415888336127725e-07,0.80977342952775,0.9890840531991495,0.6413078896848922,0.9549292937858493,0.4321966584719773,0.8560699598641912,0.8274718811302093,0.6487521373315622,0.45410628019323673
0.12,3.0,250,1e-09,0.00021544346900318823,0.8072777067364141,0.989129303791278,0.6411569062352852,0.9547638648792126,0.42815922995131184,0.8546937597072894,0.8272615851715062,0.6451428637640175,0.42079207920792083
0.12,3.0,250,1e-09,0.1,0.8094211520591197,0.9887340498680837,0.6457532697974582,0.9540463587137291,0.43734109792523307,0.8571111746528437,0.8282572051009912,0.6464831546192389,0.4226044226044226
0.12,3.0,250,4.6415888336127725e-07,1e-09,0.80977342952775,0.9890840531991495,0.6413078896848922,0.9549292937858493,0.4321966584719773,0.8560699598641912,0.8274718811302093,0.6487521373315622,0.45410628019323673
0.12,3.0,250,4.6415888336127725e-07,4.6415888336127725e-07,0.80977342952775,0.9890840531991495,0.6413078896848922,0.9549292937858493,0.4321966584719773,0.8560699598641912,0.8274718811302093,0.6487521373315622,0.45410628019323673
0.12,3.0,250,4.6415888336127725e-07,0.00021544346900318823,0.8072777067364141,0.989129303791278,0.6411569062352852,0.9547638648792126,0.42815922995131184,0.8546937597072894,0.8272615851715062,0.6451428637640175,0.42079207920792083
0.12,3.0,250,4.6415888336127725e-07,0.1,0.8094211520591197,0.9887340498680837,0.6457532697974582,0.9540463587137291,0.43734109792523307,0.8571111746528437,0.8282572051009912,0.6464831546192389,0.4226044226044226
0.12,3.0,250,0.00021544346900318823,1e-09,0.809145127648312,0.9893898929456499,0.6432925214716125,0.9560690459336411,0.43212121918649765,0.8548470231792519,0.8280304797705146,0.647636669458507,0.4352078239608802
0.12,3.0,250,0.00021544346900318823,4.6415888336127725e-07,0.809145127648312,0.9893898929456499,0.6432925214716125,0.9560690459336411,0.43212121918649765,0.8548470231792519,0.8280304797705146,0.647636669458507,0.4352078239608802
0.12,3.0,250,0.00021544346900318823,0.00021544346900318823,0.8073855430784578,0.9892814886666326,0.6428086634817378,0.9555550485175561,0.4331220091076394,0.8537171057679018,0.8283426378342146,0.6475329050051994,0.43902439024390244
0.12,3.0,250,0.00021544346900318823,0.1,0.8090714419910741,0.9891658710954945,0.6463073898986766,0.955080883787908,0.44160104817398926,0.8560289235705926,0.8269691423539347,0.6444078655530896,0.4236453201970443
0.12,3.0,250,0.1,1e-09,0.81311697341041,0.9893337362879715,0.6463059384225113,0.9563105976518878,0.4398402340234023,0.8553470830166932,0.8285299326724345,0.6467062481938499,0.4275184275184275
0.12,3.0,250,0.1,4.6415888336127725e-07,0.81311697341041,0.9893337362879715,0.6463059384225113,0.9563105976518878,0.4398402340234023,0.8553470830166932,0.8285299326724345,0.6467062481938499,0.4275184275184275
0.12,3.0,250,0.1,0.00021544346900318823,0.8134330601814952,0.9894015959147017,0.6465761583640026,0.9570474290892677,0.43685882615692984,0.8565269559534539,0.8283919259495355,0.6469206947306854,0.4275184275184275
0.12,3.0,250,0.1,0.1,0.8109943057602884,0.9885664137087848,0.6421921916495488,0.9531772361228975,0.43106270246128353,0.8523631294176104,0.8285496479185628,0.6438371610598985,0.42718446601941745
0.12,7.0,200,1e-09,1e-09,0.8025139640826424,1.0,0.6376167938004248,1.0,0.4367715202536958,1.0,0.8214455875636227,0.6265655678068709,0.3861386138613861
0.12,7.0,200,1e-09,4.6415888336127725e-07,0.8011948172187116,1.0,0.6346357054307625,1.0,0.4423760067466542,1.0,0.8217380303811943,0.6289625266782733,0.4137931034482759
0.12,7.0,200,1e-09,0.00021544346900318823,0.8026148754847833,1.0,0.6358504403856549,1.0,0.4402735554479277,1.0,0.8217708891247416,0.6317434140269134,0.41687344913151364
0.12,7.0,200,1e-09,0.1,0.8070281056256199,1.0,0.637679169326169,1.0,0.4300385269654681,1.0,0.8207851268183207,0.6290472676484744,0.39900249376558605
0.12,7.0,200,4.6415888336127725e-07,1e-09,0.8025130419273072,1.0,0.6376167938004248,1.0,0.4367715202536958,1.0,0.821442301689268,0.6265655678068709,0.3861386138613861
0.12,7.0,200,4.6415888336127725e-07,4.6415888336127725e-07,0.8025130419273072,1.0,0.6376167938004248,1.0,0.4367715202536958,1.0,0.821442301689268,0.6265655678068709,0.3861386138613861
0.12,7.0,200,4.6415888336127725e-07,0.00021544346900318823,0.8040039295284687,1.0,0.6388103694612559,1.0,0.4300738512669832,1.0,0.8211202860025039,0.6323936712676401,0.417910447761194
0.12,7.0,200,4.6415888336127725e-07,0.1,0.8070276445479523,1.0,0.637679169326169,1.0,0.4300385269654681,1.0,0.8207851268183207,0.6290472676484744,0.39900249376558605
0.12,7.0,200,0.00021544346900318823,1e-09,0.8037475097396909,1.0,0.6350057346676194,1.0,0.4218930882877213,1.0,0.8207095517081618,0.6301904060424116,0.40198511166253104
0.12,7.0,200,0.00021544346900318823,4.6415888336127725e-07,0.80374670711994,1.0,0.6350057346676194,1.0,0.4218930882877213,1.0,0.8207095517081618,0.6301904060424116,0.40198511166253104
0.12,7.0,200,0.00021544346900318823,0.00021544346900318823,0.8060832740519466,1.0,0.6366965523990161,1.0,0.4300638305817841,1.0,0.8182287165703358,0.6311363919750648,0.4233576642335766
0.12,7.0,200,0.00021544346900318823,0.1,0.8047850998204773,1.0,0.6368164013507724,1.0,0.42280162303704766,1.0,0.8236208363864583,0.6303858290961407,0.40198511166253104
0.12,7.0,200,0.1,1e-09,0.802241222777976,1.0,0.6370207374553158,1.0,0.43425307845626937,1.0,0.8212188622331458,0.6305950874103108,0.40198511166253104
0.12,7.0,200,0.1,4.6415888336127725e-07,0.802241222777976,1.0,0.6370207374553158,1.0,0.43425307845626937,1.0,0.8212188622331458,0.6305950874103108,0.40198511166253104
0.12,7.0,200,0.1,0.00021544346900318823,0.8000623083756448,1.0,0.6329313006027811,1.0,0.4338283364562533,1.0,0.8211367153742775,0.6354460756024348,0.4236453201970443
0.12,7.0,200,0.1,0.1,0.8045524999968704,1.0,0.6384635581149181,1.0,0.43127808329249334,1.0,0.8231575281024404,0.6379606341875856,0.4187192118226601
0.12,7.0,250,1e-09,1e-09,0.8036468636622458,1.0,0.6389499724167332,1.0,0.44400664977164406,1.0,0.8241170034140235,0.629972500690466,0.4127764127764128
0.12,7.0,250,1e-09,4.6415888336127725e-07,0.8023648425892317,1.0,0.6356043774246305,1.0,0.44298648140263613,1.0,0.8229538038924468,0.6312263211679312,0.4156479217603912
0.12,7.0,250,1e-09,0.00021544346900318823,0.8028453520116479,1.0,0.6365127222556499,1.0,0.43894495859208515,1.0,0.8240775729217668,0.6332549162300921,0.4088669950738916
0.12,7.0,250,1e-09,0.1,0.8078035456674315,1.0,0.6389909754114302,1.0,0.43611493608001534,1.0,0.822763223179872,0.6306210285236377,0.42542787286063566
0.12,7.0,250,4.6415888336127725e-07,1e-09,0.8036468636622458,1.0,0.6389499724167332,1.0,0.44400664977164406,1.0,0.8241170034140235,0.629972500690466,0.4127764127764128
