learning_rate,max_depth,n_estimators,reg_alpha,reg_lambda,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
0.12,3.0,200,1e-09,1e-09,0.8542592720194637,0.9726310847947487,0.6771919583898355,0.894199322292693,0.5096690423782912,0.7741167224310743,0.8385822415014165,0.6444188441180856,0.4382871536523929
0.12,3.0,200,1e-09,4.6415888336127725e-07,0.8542592720194637,0.9726310847947487,0.6771919583898355,0.894199322292693,0.5096690423782912,0.7741167224310743,0.8385822415014165,0.6444188441180856,0.4382871536523929
0.12,3.0,200,1e-09,0.00021544346900318823,0.854178801643247,0.9727060119284261,0.6770625285827394,0.8943468725369891,0.5096690423782912,0.7746502422697458,0.8387519180830972,0.6443373061726554,0.4332493702770781
0.12,3.0,200,1e-09,0.1,0.8528323802146646,0.971191302128276,0.6771941955336283,0.8902063641729936,0.5102726162778662,0.7747620003253797,0.8371731881491974,0.6473600342925302,0.4416243654822335
0.12,3.0,200,4.6415888336127725e-07,1e-09,0.8542592720194637,0.9726310847947487,0.6771919583898355,0.894199322292693,0.5096690423782912,0.7741167224310743,0.8385822415014165,0.6444188441180856,0.4382871536523929
0.12,3.0,200,4.6415888336127725e-07,4.6415888336127725e-07,0.8542592720194637,0.9726310847947487,0.6771919583898355,0.894199322292693,0.5096690423782912,0.7741167224310743,0.8385822415014165,0.6444188441180856,0.4382871536523929
0.12,3.0,200,4.6415888336127725e-07,0.00021544346900318823,0.854178801643247,0.9727059653497248,0.6770625285827394,0.8943468725369891,0.5096690423782912,0.7746502422697458,0.8387519180830972,0.6443373061726554,0.4332493702770781
0.12,3.0,200,4.6415888336127725e-07,0.1,0.8528323802146646,0.971191302128276,0.6771941955336283,0.8902063641729936,0.5102726162778662,0.7747620003253797,0.8371731881491974,0.6473600342925302,0.4416243654822335
0.12,3.0,200,0.00021544346900318823,1e-09,0.8539917653661231,0.972556905992222,0.6756540059505756,0.8933084749832828,0.49867751436643726,0.7718917916615958,0.8381875590179414,0.6433219646140848,0.43654822335025384
0.12,3.0,200,0.00021544346900318823,4.6415888336127725e-07,0.8539917653661231,0.972556905992222,0.6756540059505756,0.8933084749832828,0.49867751436643726,0.7718917916615958,0.8381875590179414,0.6433219646140848,0.43654822335025384
0.12,3.0,200,0.00021544346900318823,0.00021544346900318823,0.8539934153296347,0.9725543264694207,0.675654142135692,0.8933002472854263,0.49867751436643726,0.7718917916615958,0.8381875590179414,0.6433219646140848,0.43654822335025384
0.12,3.0,200,0.00021544346900318823,0.1,0.8526333493652873,0.9711153896009428,0.6774746900149838,0.8899243913686851,0.5114978776669625,0.7744609848894966,0.8361920148725214,0.6459428271457681,0.4444444444444445
0.12,3.0,200,0.1,1e-09,0.8535254810602689,0.9719406975727809,0.6799468950731168,0.8921208970028435,0.5043139742369593,0.7763308994175586,0.8395892351274787,0.6456108512250882,0.450632911392405
0.12,3.0,200,0.1,4.6415888336127725e-07,0.8535254810602689,0.9719406975727809,0.6799468950731168,0.8921208970028435,0.5043139742369593,0.7763308994175586,0.8395892351274787,0.6456108512250882,0.450632911392405
0.12,3.0,200,0.1,0.00021544346900318823,0.8535254427186253,0.9719395942181162,0.6799468950731168,0.8921170342729461,0.5043139742369593,0.7763308994175586,0.8395855465061377,0.6455914374285572,0.450632911392405
0.12,3.0,200,0.1,0.1,0.8553233605336642,0.9707382983821413,0.6798034469612279,0.8889168701844523,0.520185738789603,0.7736421252513548,0.8368707211992445,0.6421571368222255,0.435
0.12,3.0,250,1e-09,1e-09,0.8528377308237548,0.9806405407439428,0.6759535398984435,0.920394094301027,0.5238936644799486,0.8147486376175654,0.8402347438621341,0.648338489637692,0.4554455445544554
0.12,3.0,250,1e-09,4.6415888336127725e-07,0.8528377308237548,0.9806405407439428,0.6759535398984435,0.920394094301027,0.5238936644799486,0.8147486376175654,0.8402347438621341,0.648338489637692,0.4554455445544554
0.12,3.0,250,1e-09,0.00021544346900318823,0.8532184856900836,0.9808414314651638,0.6762142026777631,0.9210528754849419,0.520889787371058,0.8151219168127326,0.8403564683663834,0.6487092931514338,0.45885286783042395
0.12,3.0,250,1e-09,0.1,0.8519656294696187,0.9798070527483862,0.677620841073727,0.9170623564447618,0.5193949822808368,0.8121221722220789,0.8385748642587347,0.6491189242582377,0.455
0.12,3.0,250,4.6415888336127725e-07,1e-09,0.8528377308237548,0.9806405407439428,0.6759535398984435,0.920394094301027,0.5238936644799486,0.8147486376175654,0.8402347438621341,0.648338489637692,0.4554455445544554
0.12,3.0,250,4.6415888336127725e-07,4.6415888336127725e-07,0.8528377308237548,0.9806405407439428,0.6759535398984435,0.920394094301027,0.5238936644799486,0.8147486376175654,0.8402347438621341,0.648338489637692,0.4554455445544554
0.12,3.0,250,4.6415888336127725e-07,0.00021544346900318823,0.8532184856900836,0.9808414314651638,0.6762142026777631,0.9210528754849419,0.520889787371058,0.8151219168127326,0.8403564683663834,0.6487092931514338,0.45885286783042395
0.12,3.0,250,4.6415888336127725e-07,0.1,0.8519656294696187,0.9798070527483862,0.677620841073727,0.9170623564447618,0.5193949822808368,0.8121221722220789,0.8385748642587347,0.6491189242582377,0.455
0.12,3.0,250,0.00021544346900318823,1e-09,0.8524407247690595,0.9808340161662513,0.6754217435995489,0.9209176501034533,0.5126069968288907,0.8150353920475968,0.8398990793201133,0.6500993209830526,0.4649999999999999
0.12,3.0,250,0.00021544346900318823,4.6415888336127725e-07,0.8524407247690595,0.9808340161662513,0.6754217435995489,0.9209176501034533,0.5126069968288907,0.8150353920475968,0.8398990793201133,0.6500993209830526,0.4649999999999999
0.12,3.0,250,0.00021544346900318823,0.00021544346900318823,0.8524588954354524,0.9808510419902932,0.6757502290353259,0.9210716845284709,0.5115680050277742,0.8141432206746185,0.839902767941454,0.6495926208935938,0.4638403990024938
0.12,3.0,250,0.00021544346900318823,0.1,0.8513132021706235,0.9799037606988816,0.6771031419168185,0.9172096048838034,0.5208683452109146,0.8118325031601045,0.8382207566100094,0.6497673450623727,0.455
0.12,3.0,250,0.1,1e-09,0.8521836206592481,0.9809300694050875,0.6797776078131623,0.9212367274031622,0.523744641602645,0.820413917122226,0.8420569228045325,0.6489209035336216,0.46268656716417905
0.12,3.0,250,0.1,4.6415888336127725e-07,0.8521836206592481,0.9809300694050875,0.6797776078131623,0.9212367274031622,0.523744641602645,0.820413917122226,0.8420569228045325,0.6489209035336216,0.46268656716417905
0.12,3.0,250,0.1,0.00021544346900318823,0.8521869017374337,0.9809288693584547,0.6797819683127568,0.9212313866160271,0.523744641602645,0.820413917122226,0.8420532341831917,0.6489209035336216,0.46268656716417905
0.12,3.0,250,0.1,0.1,0.8546851966225768,0.97950912683958,0.6790354952488314,0.9165239326925343,0.521399839146911,0.8126159544269689,0.8397441572237959,0.6450692063018737,0.45
0.12,7.0,200,1e-09,1e-09,0.8444814832963061,1.0,0.66027669696811,1.0,0.4971005433322376,1.0,0.8394416902738432,0.6488005379951295,0.46075949367088614
0.12,7.0,200,1e-09,4.6415888336127725e-07,0.8444798403591287,1.0,0.66027669696811,1.0,0.4971005433322376,1.0,0.8394416902738432,0.6488005379951295,0.46075949367088614
0.12,7.0,200,1e-09,0.00021544346900318823,0.842453344228165,1.0,0.6614428222062521,1.0,0.5044810622360838,1.0,0.8378777148253068,0.6423784541026788,0.44221105527638194
0.12,7.0,200,1e-09,0.1,0.8393788896041326,1.0,0.6594632668469746,1.0,0.49330512332616233,1.0,0.835476422332389,0.6452458718503057,0.44556962025316454
0.12,7.0,200,4.6415888336127725e-07,1e-09,0.8444798403591287,1.0,0.66027669696811,1.0,0.4971005433322376,1.0,0.8394416902738432,0.6488005379951295,0.46075949367088614
0.12,7.0,200,4.6415888336127725e-07,4.6415888336127725e-07,0.8444814832963061,1.0,0.66027669696811,1.0,0.4971005433322376,1.0,0.8394416902738432,0.6488005379951295,0.46075949367088614
0.12,7.0,200,4.6415888336127725e-07,0.00021544346900318823,0.842453344228165,1.0,0.6614428222062521,1.0,0.5044810622360838,1.0,0.8378777148253068,0.6423784541026788,0.44221105527638194
0.12,7.0,200,4.6415888336127725e-07,0.1,0.8393788896041326,1.0,0.6594632668469746,1.0,0.49330512332616233,1.0,0.835476422332389,0.6452458718503057,0.44556962025316454
0.12,7.0,200,0.00021544346900318823,1e-09,0.8369253653244628,1.0,0.655796914148272,1.0,0.49007178069289437,1.0,0.8382871517941454,0.6488141276527012,0.4595959595959596
0.12,7.0,200,0.00021544346900318823,4.6415888336127725e-07,0.8376104012818277,1.0,0.6552739440158651,1.0,0.48898130705025383,1.0,0.8385822415014165,0.6485093310471647,0.457286432160804
0.12,7.0,200,0.00021544346900318823,0.00021544346900318823,0.8391133114829422,1.0,0.6567270093696667,1.0,0.5077366098492859,1.0,0.8350079674220963,0.6468863376571741,0.45801526717557256
0.12,7.0,200,0.00021544346900318823,0.1,0.8372407955133484,1.0,0.6600955511448727,1.0,0.49072629333405526,1.0,0.8382539542020776,0.6537394078326128,0.45226130653266333
0.12,7.0,200,0.1,1e-09,0.8399248050404948,1.0,0.6594604814500301,1.0,0.49082094901956336,1.0,0.8345874645892352,0.6460437788877292,0.45454545454545453
0.12,7.0,200,0.1,4.6415888336127725e-07,0.8399248050404948,1.0,0.6594604814500301,1.0,0.49082094901956336,1.0,0.8345874645892352,0.6460437788877292,0.45454545454545453
0.12,7.0,200,0.1,0.00021544346900318823,0.8397875249416425,1.0,0.6636985320126647,1.0,0.5015815629454075,1.0,0.8373834395656278,0.6511282521991949,0.45454545454545453
0.12,7.0,200,0.1,0.1,0.8418579918562479,1.0,0.6605926349486947,1.0,0.4925579012739112,1.0,0.8410130429650614,0.6498993588787834,0.46616541353383456
0.12,7.0,250,1e-09,1e-09,0.8444112310204305,1.0,0.6593474632687891,1.0,0.4969730278674679,1.0,0.8408286118980172,0.6497945243775161,0.47738693467336685
0.12,7.0,250,1e-09,4.6415888336127725e-07,0.8444120595153535,1.0,0.6593474632687891,1.0,0.4969730278674679,1.0,0.8408286118980172,0.6497945243775161,0.47738693467336685
0.12,7.0,250,1e-09,0.00021544346900318823,0.843112222568739,1.0,0.6622689996380569,1.0,0.510499751715335,1.0,0.8395449716713882,0.6455060167238209,0.4595959595959596
0.12,7.0,250,1e-09,0.1,0.8404719968671821,1.0,0.6616840976362423,1.0,0.49316670313675415,1.0,0.8368817870632672,0.6472610239302221,0.450632911392405
0.12,7.0,250,4.6415888336127725e-07,1e-09,0.8444112310204305,1.0,0.6593474632687891,1.0,0.4969730278674679,1.0,0.840832300519358,0.6497945243775161,0.47738693467336685
0.12,7.0,250,4.6415888336127725e-07,4.6415888336127725e-07,0.8444103641838638,1.0,0.6593474632687891,1.0,0.4969730278674679,1.0,0.8408286118980172,0.6497945243775161,0.47738693467336685
0.12,7.0,250,4.6415888336127725e-07,0.00021544346900318823,0.8431114011001503,1.0,0.6622689996380569,1.0,0.510499751715335,1.0,0.8395449716713882,0.6455060167238209,0.4595959595959596
0.12,7.0,250,4.6415888336127725e-07,0.1,0.8404719968671821,1.0,0.6616840976362423,1.0,0.49316670313675415,1.0,0.8368817870632672,0.6472610239302221,0.450632911392405
0.12,7.0,250,0.00021544346900318823,1e-09,0.8376213756221564,1.0,0.6565854792229902,1.0,0.4993352460725277,1.0,0.838825690509915,0.6487345310869241,0.4696969696969697
0.12,7.0,250,0.00021544346900318823,4.6415888336127725e-07,0.8379582030412767,1.0,0.6572613695395096,1.0,0.49798088502997057,1.0,0.8386965887629838,0.6489655552656428,0.45454545454545453
0.12,7.0,250,0.00021544346900318823,0.00021544346900318823,0.8400087512614951,1.0,0.6586266629700337,1.0,0.5131861853826577,1.0,0.8369961343248347,0.646569892773719,0.4642857142857143
0.12,7.0,250,0.00021544346900318823,0.1,0.8382477913716808,1.0,0.6594360285681634,1.0,0.49717506776582115,1.0,0.8379625531161474,0.6527085352368173,0.4534005037783375
0.12,7.0,250,0.1,1e-09,0.8407206619113982,1.0,0.6587605764472659,1.0,0.4866057036748811,1.0,0.8374867209631729,0.6491907553054023,0.4800000000000001
0.12,7.0,250,0.1,4.6415888336127725e-07,0.8407206619113982,1.0,0.6587605764472659,1.0,0.4866057036748811,1.0,0.8374867209631729,0.6491907553054023,0.4800000000000001
0.12,7.0,250,0.1,0.00021544346900318823,0.8409789137025965,1.0,0.6639100813163157,1.0,0.5078288943870984,1.0,0.8375383616619452,0.6502391003180756,0.4517766497461929
