learning_rate,max_depth,n_estimators,reg_alpha,reg_lambda,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
0.12,3.0,200,1e-09,1e-09,0.7563966539428165,0.950042519786122,0.5955266356491515,0.8360204504640425,0.2388608530361493,0.5741886828054681,0.7470247521688637,0.604426308067654,0.17667844522968199
0.12,3.0,200,1e-09,4.6415888336127725e-07,0.7563966539428165,0.9500424715464084,0.5955266356491515,0.8360201965708133,0.2388608530361493,0.5741886828054681,0.7470247521688637,0.604426308067654,0.17667844522968199
0.12,3.0,200,1e-09,0.00021544346900318823,0.7584097454370022,0.9510752835003737,0.595171015514662,0.8375791759134191,0.2390185786330421,0.5770098030010821,0.7486666448233054,0.6072237911759335,0.18309859154929578
0.12,3.0,200,1e-09,0.1,0.7595641210732565,0.9484406391698077,0.5932144932503273,0.8315204533760692,0.2334602684661206,0.5674054366125417,0.746937378723838,0.6087604908011666,0.18881118881118883
0.12,3.0,200,4.6415888336127725e-07,1e-09,0.7563966539428165,0.950042519786122,0.5955266356491515,0.8360204504640425,0.2388608530361493,0.5741886828054681,0.7470247521688637,0.604426308067654,0.17667844522968199
0.12,3.0,200,4.6415888336127725e-07,4.6415888336127725e-07,0.7563966539428165,0.9500425683953346,0.5955266356491515,0.8360204504640425,0.2388608530361493,0.5741886828054681,0.7470247521688637,0.604426308067654,0.17667844522968199
0.12,3.0,200,4.6415888336127725e-07,0.00021544346900318823,0.7584097454370022,0.9510752835003737,0.595171015514662,0.8375791759134191,0.2390185786330421,0.5770098030010821,0.7486666448233054,0.6072237911759335,0.18309859154929578
0.12,3.0,200,4.6415888336127725e-07,0.1,0.7595641210732565,0.9484406391698077,0.5932144932503273,0.8315204533760692,0.2334602684661206,0.5674054366125417,0.746937378723838,0.6087604908011666,0.18881118881118883
0.12,3.0,200,0.00021544346900318823,1e-09,0.7581290335124591,0.9506919397127696,0.5963142142502439,0.8362371035896559,0.23828909535036732,0.5743407638551746,0.749201807174088,0.6091571202555597,0.18947368421052632
0.12,3.0,200,0.00021544346900318823,4.6415888336127725e-07,0.7581290335124591,0.9506919397127696,0.5963142142502439,0.8362371035896559,0.23828909535036732,0.5743407638551746,0.749201807174088,0.6091571202555597,0.18947368421052632
0.12,3.0,200,0.00021544346900318823,0.00021544346900318823,0.7581281193019713,0.9506897332590794,0.5963054725666446,0.8362290216976187,0.23828909535036732,0.5743407638551746,0.749201807174088,0.6091571202555597,0.18947368421052632
0.12,3.0,200,0.00021544346900318823,0.1,0.7582430831844568,0.9479377372423546,0.5966566739801346,0.8313833669769468,0.23475514132062653,0.5658360918986367,0.747341480907082,0.6057752314294544,0.20209059233449478
0.12,3.0,200,0.1,1e-09,0.7557242236869522,0.9500877737606997,0.5961339232053591,0.8378364214237338,0.23832238276221104,0.5773062525886486,0.745965349147927,0.6032306714515124,0.20138888888888887
0.12,3.0,200,0.1,4.6415888336127725e-07,0.7557246389169232,0.9500877737606996,0.5961339232053591,0.8378364214237339,0.23832238276221104,0.5773062525886486,0.745965349147927,0.6032306714515124,0.20138888888888887
0.12,3.0,200,0.1,0.00021544346900318823,0.7551246611149867,0.9502122956568296,0.5942543270072791,0.83845707329906,0.23469796323565084,0.5768625968654899,0.7461765016400723,0.6021557481475776,0.18309859154929578
0.12,3.0,200,0.1,0.1,0.7581942954714975,0.9470395568573154,0.5949952617317331,0.8298938615018474,0.2394405780885241,0.5677903597760572,0.7480550307081254,0.6025178880841974,0.17667844522968199
0.12,3.0,250,1e-09,1e-09,0.7599370549734125,0.9637672029203719,0.6012302921363382,0.8708028761686846,0.2780768735370347,0.6473718817290245,0.7499918087395289,0.6079653158080597,0.2123287671232877
