learning_rate,max_depth,n_estimators,reg_alpha,reg_lambda,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
0.12,3.0,200,1e-09,1e-09,0.7105754110746552,0.9472965084348973,0.5806980359115101,0.8370479561082205,0.21212227642511813,0.5702746463824416,0.7128875260132213,0.5844020356636714,0.22292993630573246
0.12,3.0,200,1e-09,4.6415888336127725e-07,0.7105754110746552,0.9472965084348973,0.5806980359115101,0.8370479561082205,0.21212227642511813,0.5702746463824416,0.7128875260132213,0.5844020356636714,0.22292993630573246
0.12,3.0,200,1e-09,0.00021544346900318823,0.7108551404562566,0.9476418354714293,0.5819014180270214,0.8369712675909756,0.21610202856336216,0.5678172443065997,0.7136558137670485,0.5866295427211065,0.2165605095541401
0.12,3.0,200,1e-09,0.1,0.7110814321261587,0.9469636240539256,0.5836983181921301,0.832372817610701,0.23872819866814898,0.5683742935080822,0.7144842283885666,0.5854586510871271,0.2044728434504792
0.12,3.0,200,4.6415888336127725e-07,1e-09,0.7105754110746552,0.9472965084348974,0.5806980359115101,0.8370479561082205,0.21212227642511813,0.5702746463824416,0.7128875260132213,0.5844020356636714,0.22292993630573246
0.12,3.0,200,4.6415888336127725e-07,4.6415888336127725e-07,0.7105745723061017,0.9472964610544307,0.5806980359115101,0.8370479561082205,0.21212227642511813,0.5702746463824416,0.7128841856316828,0.5844020356636714,0.22292993630573246
0.12,3.0,200,4.6415888336127725e-07,0.00021544346900318823,0.7108551404562566,0.9476418354714293,0.5819014180270214,0.8369712675909756,0.21610202856336216,0.5678172443065997,0.7136558137670485,0.5866295427211065,0.2165605095541401
0.12,3.0,200,4.6415888336127725e-07,0.1,0.7110814321261587,0.9469636240539256,0.5836983181921301,0.832372817610701,0.23872819866814898,0.5683742935080822,0.7144842283885666,0.5854586510871271,0.2044728434504792
0.12,3.0,200,0.00021544346900318823,1e-09,0.7112394141645654,0.9462378289776462,0.5809045787123853,0.8346959462512276,0.22500390455451502,0.568711000847444,0.7131347142470612,0.587374975232829,0.22151898734177214
0.12,3.0,200,0.00021544346900318823,4.6415888336127725e-07,0.7112394141645654,0.9462378289776462,0.5809045787123853,0.8346959462512276,0.22500390455451502,0.568711000847444,0.7131347142470612,0.587374975232829,0.22151898734177214
0.12,3.0,200,0.00021544346900318823,0.00021544346900318823,0.7117375732818731,0.9468995170454717,0.580428264937893,0.8356011550810656,0.23314321855611725,0.5704235189369913,0.7129610144070655,0.5863201179049198,0.22784810126582275
0.12,3.0,200,0.00021544346900318823,0.1,0.7088065059643638,0.9463003574252159,0.5829669913315099,0.8322389563779855,0.24235056797254684,0.5666589291787819,0.7174337852869554,0.5877810953040741,0.2044728434504792
0.12,3.0,200,0.1,1e-09,0.7170639153718256,0.9471640579262277,0.5835676083824443,0.8342643579673403,0.225297609510404,0.5692154633910254,0.7172767873546516,0.5897237908829737,0.22222222222222218
0.12,3.0,200,0.1,4.6415888336127725e-07,0.7170639153718256,0.9471640579262277,0.5835676083824443,0.8342643579673403,0.225297609510404,0.5692154633910254,0.7172767873546516,0.5897237908829737,0.22222222222222218
0.12,3.0,200,0.1,0.00021544346900318823,0.7170656059524094,0.9471614164079958,0.5835719673219317,0.8342569098252126,0.225297609510404,0.5692154633910254,0.7172834681177285,0.5897237908829737,0.22222222222222218
0.12,3.0,200,0.1,0.1,0.7157025272103623,0.9467702955729634,0.5820755962695492,0.832656474486575,0.22786999195845278,0.5703827775280765,0.7212685432930149,0.5908560044149296,0.21153846153846154
0.12,3.0,250,1e-09,1e-09,0.7099790029526762,0.9624497993127437,0.5799860883498131,0.8743389160613394,0.24047268855645987,0.6507072921519926,0.7131647776809068,0.5841137079940428,0.23197492163009406
0.12,3.0,250,1e-09,4.6415888336127725e-07,0.7099790029526762,0.9624497519955526,0.5799860883498131,0.8743386670234922,0.24047268855645987,0.6507072921519926,0.7131647776809068,0.5841137079940428,0.23197492163009406
