learning_rate,max_depth,n_estimators,reg_alpha,reg_lambda,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
0.12,3.0,200,1e-09,1e-09,0.7511229474499292,0.9531950646992557,0.5930560976666441,0.8527038163488577,0.34391215298709554,0.673455952783831,0.750361484891407,0.5958940596888822,0.3149171270718232
0.12,3.0,200,1e-09,4.6415888336127725e-07,0.7511229474499292,0.9531950646992557,0.5930560976666441,0.8527038163488577,0.34391215298709554,0.673455952783831,0.750361484891407,0.5958940596888822,0.3149171270718232
0.12,3.0,200,1e-09,0.00021544346900318823,0.7511373946054449,0.9524862161840763,0.5917060067593967,0.8526625086674497,0.34264945425553384,0.6789305551567806,0.7507451015108593,0.5973695082252373,0.30640668523676884
0.12,3.0,200,1e-09,0.1,0.7563262723660729,0.9513954549993358,0.5924778019957482,0.8500914420040205,0.35582211956849186,0.6747457044723615,0.751770538243626,0.5945215042741414,0.3076923076923077
0.12,3.0,200,4.6415888336127725e-07,1e-09,0.7511229474499292,0.9531950646992557,0.5930560976666441,0.8527038163488577,0.34391215298709554,0.673455952783831,0.750361484891407,0.5958940596888822,0.3149171270718232
0.12,3.0,200,4.6415888336127725e-07,4.6415888336127725e-07,0.7511229474499292,0.9531950646992557,0.5930560976666441,0.8527038163488577,0.34391215298709554,0.673455952783831,0.750361484891407,0.5958940596888822,0.3149171270718232
0.12,3.0,200,4.6415888336127725e-07,0.00021544346900318823,0.7511373946054449,0.9524862161840763,0.5917060067593967,0.8526625086674497,0.34264945425553384,0.6789305551567806,0.7507451015108593,0.5973695082252373,0.30640668523676884
0.12,3.0,200,4.6415888336127725e-07,0.1,0.7563262723660729,0.9513954549993358,0.5924778019957482,0.8500914420040205,0.35582211956849186,0.6747457044723615,0.751770538243626,0.5945215042741414,0.3076923076923077
0.12,3.0,200,0.00021544346900318823,1e-09,0.7527287682700503,0.9519759195785031,0.5909154286336971,0.8513915311019964,0.3414987763022613,0.6690348941044377,0.7517557837582625,0.596814273644451,0.32022471910112354
0.12,3.0,200,0.00021544346900318823,4.6415888336127725e-07,0.7527287682700503,0.9519759195785031,0.5909154286336971,0.8513915311019964,0.3414987763022613,0.6690348941044377,0.7517557837582625,0.596814273644451,0.32022471910112354
0.12,3.0,200,0.00021544346900318823,0.00021544346900318823,0.7524644879058514,0.9517877679680944,0.5913116961824392,0.851727668217275,0.3440050419664217,0.6730962147450978,0.7509737960339944,0.5950728560956215,0.32022471910112354
0.12,3.0,200,0.00021544346900318823,0.1,0.7577890204859213,0.9508191183659462,0.5937074274705666,0.8485905859571918,0.35537577955962835,0.6728703517805565,0.7520434962228518,0.5955465527309776,0.33053221288515405
0.12,3.0,200,0.1,1e-09,0.7532550219925574,0.9545260550808675,0.5926864761184316,0.8534044200639208,0.3416360902749945,0.6767493365419084,0.7470896777620396,0.5925335315093683,0.30422535211267604
