auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model,encoding,weight
0.6316744913928013,0.28350613977716366,0.2864732916305527,0.5390621733097641,0.0,0.804006968641115,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.601663961038961,0.2566660487690244,0.2597599722301893,0.5173099143963805,0.0,0.8048780487804879,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6429465981847605,0.303775829332235,0.30710237873602425,0.5375002623000193,0.0,0.7970383275261324,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6341132620887306,0.28792099118706926,0.29129163455619966,0.5382691161916086,0.0,0.8109756097560976,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6028018350197222,0.242148822482737,0.24572471287759345,0.5372961214561013,0.0,0.8292682926829268,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.637470231543557,0.2780797397238292,0.2816770642259682,0.5341901452584813,0.0,0.813588850174216,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.5994109521203117,0.22540643182542455,0.22777587673409166,0.5120806943467042,0.0,0.823170731707317,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6600467792621504,0.3159463088807791,0.3192660097714356,0.5428159142133484,0.0,0.8022648083623694,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6065951394471585,0.2544370135535606,0.2572519477426125,0.531433245782194,0.0,0.8205574912891986,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6358150470219436,0.29672727062198373,0.29933606408156566,0.5471199059561128,0.0,0.8083623693379791,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.615694582917913,0.2752371375818653,0.2784505407697557,0.5487331864056952,0.0,0.8222996515679443,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6466094178358328,0.29999958065965054,0.30349080271199297,0.5453460392636162,0.0,0.8153310104529616,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6044146135442853,0.2607064853008106,0.26331646429094446,0.534569097864916,0.0,0.8162020905923345,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6090720547253585,0.2592886695357379,0.26173193608949946,0.5233961692978505,0.0,0.8109756097560976,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6261539299202582,0.2637149746562422,0.26698434087453665,0.5258163773315344,0.0,0.8109756097560976,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.5951988582400263,0.2507448403237374,0.254608092136288,0.5323204590817554,0.0,0.8196864111498258,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6188012136672851,0.27462633917367474,0.2780243532276679,0.5310262262799856,0.0,0.8048780487804879,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6256213951322971,0.26080795125407474,0.26352435813349306,0.5301369322227018,0.0,0.8214285714285714,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6109285540042187,0.2989347066631601,0.3012577355173589,0.5391731635766223,0.0,0.8022648083623694,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6205198758264796,0.27260158117970623,0.2766176236326605,0.5343280795117935,0.0,0.8153310104529616,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6172395398131494,0.30210167073185223,0.30472688822451943,0.5383049673355591,0.0,0.7987804878048781,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.5903146919708884,0.2629957153963788,0.2661912529388619,0.5296820299074649,0.0,0.8074912891986062,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6161722585924714,0.2678245335723938,0.27022133225765654,0.5319633474028771,0.0,0.818815331010453,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
0.6273539631044479,0.2954202192586708,0.2981720717755964,0.5353401356076734,0.0,0.8031358885017421,0.0,0.0,cedar_hp_rank_low,RF,onehot,Shannon
