auc,prauc,AP,auc_01,f1,accuracy,precision,recall,trainset,model,add_rank
0.6543388665472712,0.3610220313696242,0.361260568014717,0.5262690971230672,0.0,0.7435041885560131,0.0,0.0,cedar_hp_rank_low,RF,False
0.6370944113733068,0.34903757873092217,0.34929148262175386,0.52090843514851,0.0,0.738490778544277,0.0,0.0,cedar_hp_rank_low,RF,False
0.6469105154105154,0.368331580133685,0.36859174080471396,0.5277509889720416,0.0,0.7330200768902179,0.0,0.0,cedar_hp_rank_low,RF,False
0.6498742990679651,0.3559299375178974,0.356243758871578,0.5311084639515413,0.0,0.7529594137542277,0.0,0.0,cedar_hp_rank_low,RF,False
0.6605716351251459,0.36922660519118855,0.36943785813803964,0.5336760847579168,0.0,0.7462675956206455,0.0,0.0,cedar_hp_rank_low,RF,False
0.6390462510743512,0.3661404517973993,0.3663875252930008,0.5260249991263695,0.0,0.7303689017914041,0.0,0.0,cedar_hp_rank_low,RF,False
0.6590808527108443,0.3771111430973835,0.3773220163554842,0.5251634617810909,0.0,0.7280319794417874,0.0,0.0,cedar_hp_rank_low,RF,False
0.6339790368929854,0.3518443139891998,0.35205644925725266,0.5143518679970202,0.0,0.728670739414367,0.0,0.0,cedar_hp_rank_low,RF,False
0.6695581023348891,0.3964302904444982,0.3966761156281526,0.5476099027594395,0.0,0.7403059409462824,0.0,0.0,cedar_hp_rank_low,RF,False
0.6721623813786098,0.3828967601393894,0.3831848048347999,0.5334119446828239,0.0,0.7395580898075552,0.0,0.0,cedar_hp_rank_low,RF,False
0.6728889115033098,0.42773753817166216,0.42802400074948366,0.5432514827323593,0.0,0.7130887840597057,0.0,0.0,cedar_hp_rank_low,RF,False
0.635319245888299,0.3710972618938677,0.3713364213845969,0.5271337386011908,0.0,0.7280328798185941,0.0,0.0,cedar_hp_rank_low,RF,False
0.6599335764605668,0.3973754770012893,0.39763985230492377,0.532955464906915,0.0,0.7197515177184809,0.0,0.0,cedar_hp_rank_low,RF,False
0.6453890786722055,0.37866071564505377,0.37899034740290116,0.5334477136211653,0.0,0.7310193694330552,0.0,0.0,cedar_hp_rank_low,RF,False
0.630625443299992,0.3572287923150348,0.35747731409988537,0.5177598775211957,0.0,0.7250928977073547,0.0,0.0,cedar_hp_rank_low,RF,False
0.643955800308916,0.3612490971789081,0.36146345469287616,0.5179367354047515,0.0,0.7277674351997708,0.0,0.0,cedar_hp_rank_low,RF,False
0.6616179952064317,0.39796382376443035,0.3982292524629513,0.5345191534177146,0.0,0.725296583078781,0.0,0.0,cedar_hp_rank_low,RF,False
0.6660760299840978,0.3853465693899617,0.38564344668334954,0.5338425116293412,0.0,0.735084213531259,0.0,0.0,cedar_hp_rank_low,RF,False
0.6695525703229539,0.3822138564169428,0.38242570600075154,0.536638912236558,0.0,0.7410904444128922,0.0,0.0,cedar_hp_rank_low,RF,False
0.6509251558682633,0.4023723884641358,0.4026066599502237,0.5375621368614092,0.0,0.7170238347832237,0.0,0.0,cedar_hp_rank_low,RF,False
0.6663417976785813,0.39092606161380544,0.3911805016155641,0.5361186336822625,0.0,0.7338681053453538,0.0,0.0,cedar_hp_rank_low,RF,False
0.6363740550274228,0.38037116824161876,0.38062647265946126,0.5238526922301188,0.0,0.7166119125839165,0.0,0.0,cedar_hp_rank_low,RF,False
0.646232531158309,0.39398651074747837,0.3942334897416618,0.5326891569942532,0.0,0.71844866704481,0.0,0.0,cedar_hp_rank_low,RF,False
0.6351843286394627,0.3673265537202294,0.36760788639953035,0.5274107189548545,0.0,0.7302104740982213,0.0,0.0,cedar_hp_rank_low,RF,False
0.6292852688793182,0.39198076434057405,0.3923339147308874,0.5276784963937571,0.0,0.707600660302878,0.0,0.0,cedar_hp_rank_low,RF,False
0.6602250990331203,0.3938764951423841,0.394145496573925,0.5327891636885456,0.0,0.7259846982147917,0.0,0.0,cedar_hp_rank_low,RF,False
0.6512021590620556,0.39081894596863975,0.3910260729408419,0.5297150151698182,0.0,0.7194557241575835,0.0,0.0,cedar_hp_rank_low,RF,False
0.6701578983591867,0.3974304312913819,0.39774593692690063,0.5377917307612204,0.0,0.7353067047075607,0.0,0.0,cedar_hp_rank_low,RF,False
0.668645427594887,0.4192295128806242,0.41947290390857844,0.5461956063905791,0.0,0.7215941209723007,0.0,0.0,cedar_hp_rank_low,RF,False
0.6444784626355193,0.37315036007239366,0.37338968481785795,0.5331193716547641,0.0,0.73246168986363,0.0,0.0,cedar_hp_rank_low,RF,False
0.670047579108064,0.41520279332036736,0.41541265516718595,0.543801358717915,0.0,0.7306598407281001,0.0,0.0,cedar_hp_rank_low,RF,False
0.6801436352745289,0.42280800365072424,0.42305912455675465,0.5498893489663487,0.0,0.7276595744680852,0.0,0.0,cedar_hp_rank_low,RF,False
0.6479816221981402,0.36747713638076385,0.3677763592937985,0.5389123372121885,0.0,0.7483669412098836,0.0,0.0,cedar_hp_rank_low,RF,False
0.655202818812883,0.41007864431232205,0.4103222544294781,0.5300893509827203,0.0,0.7101991806752366,0.0,0.0,cedar_hp_rank_low,RF,False
0.6561312155417153,0.3865885195084626,0.3868536730852281,0.5318869703803787,0.0,0.7261938400678157,0.0,0.0,cedar_hp_rank_low,RF,False
0.6529424777592987,0.37540715723852924,0.3756664457586844,0.5359692888672144,0.0,0.7387580299785867,0.0,0.0,cedar_hp_rank_low,RF,False
0.6459104012795922,0.3787743635471457,0.37902156823937805,0.5307023172256694,0.0,0.724729050081462,0.0,0.0,cedar_hp_rank_low,RF,False
0.647062705309843,0.34401616847937866,0.344258676793293,0.5304488898390293,0.0,0.7572246166890412,0.0,0.0,cedar_hp_rank_low,RF,False
0.6455488013785123,0.39223585906824954,0.39249562810691896,0.5296225997373082,0.0,0.7156597321174124,0.0,0.0,cedar_hp_rank_low,RF,False
0.6420419881941697,0.3541557726794985,0.3544713301925889,0.5287372528013247,0.0,0.7446808510638298,0.0,0.0,cedar_hp_rank_low,RF,False
0.6595738470590911,0.4068520652118606,0.4070657605018402,0.5270634305008487,0.0,0.7084488026717829,0.0,0.0,cedar_hp_rank_low,RF,False
0.6605965938746776,0.3856418791925934,0.3858996775263498,0.5327013866806245,0.0,0.7307665085993347,0.0,0.0,cedar_hp_rank_low,RF,False
0.6644092787709912,0.3698172709072177,0.37003524390758646,0.5305686909571677,0.0,0.7430984316230218,0.0,0.0,cedar_hp_rank_low,RF,False
0.6657963278637328,0.38512423948493774,0.3854175528351493,0.5367055421739556,0.0,0.7373091941782037,0.0,0.0,cedar_hp_rank_low,RF,False
0.6613995838133769,0.40739792654527657,0.40771699959384183,0.5279442922047766,0.0,0.7077725318864069,0.0,0.0,cedar_hp_rank_low,RF,False
0.6515232998615993,0.36838748915833486,0.368586197740278,0.528849852656415,0.0,0.7328282113015153,0.0,0.0,cedar_hp_rank_low,RF,False
0.6499199457777537,0.3773007733694547,0.3775489112603887,0.5331384807108727,0.0,0.7371937639198218,0.0,0.0,cedar_hp_rank_low,RF,False
0.6599135425050228,0.39218520218963504,0.3924440560591421,0.5312786890321886,0.0,0.7230857388439224,0.0,0.0,cedar_hp_rank_low,RF,False
0.6447025402681819,0.3903095251882974,0.3905652632166838,0.5337258950285375,0.0,0.7190123808168493,0.0,0.0,cedar_hp_rank_low,RF,False
0.6881218015956263,0.4171263971786752,0.4174541170911413,0.5513658427928421,0.0,0.7387812610073969,0.0,0.0,cedar_hp_rank_low,RF,False
0.6459448737527341,0.3887189126801007,0.3889663016763544,0.5277866942857437,0.0,0.7204232353358898,0.0,0.0,cedar_hp_rank_low,RF,False
0.6652321144526567,0.39262415367167247,0.39296101956256646,0.5403056905013365,0.0,0.7361792956243329,0.0,0.0,cedar_hp_rank_low,RF,False
0.6496289548030187,0.3745191796574153,0.3747431546655561,0.533923611976506,0.0,0.7338658372799887,0.0,0.0,cedar_hp_rank_low,RF,False
0.65116796989136,0.3722751967048754,0.3725108761666461,0.5256767082728618,0.0,0.7294316026136444,0.0,0.0,cedar_hp_rank_low,RF,False
0.6719191119154061,0.4039773335787745,0.4042697963943334,0.5402787372663453,0.0,0.7285834857223238,0.0,0.0,cedar_hp_rank_low,RF,False
0.6451981220872552,0.35128034162466937,0.35152889759108896,0.5170159266035851,0.0,0.7348616821127447,0.0,0.0,cedar_hp_rank_low,RF,False
0.6494372114955769,0.3706158239760793,0.37091357929877855,0.5188653054806653,0.0,0.725778793941126,0.0,0.0,cedar_hp_rank_low,RF,False
0.674425936169635,0.4076550890119634,0.40790133709456866,0.5443276179358109,0.0,0.7309325031838121,0.0,0.0,cedar_hp_rank_low,RF,False
0.6503942932525529,0.3661662203810117,0.36642897346622577,0.5323410281289237,0.0,0.7410789547625738,0.0,0.0,cedar_hp_rank_low,RF,False
0.6583363688716116,0.36829123750941894,0.36865615521466716,0.5408056333469067,0.0,0.7534827805671451,0.0,0.0,cedar_hp_rank_low,RF,False
0.6550796294675225,0.3918840374011585,0.3921210521865186,0.5324862090804682,0.0,0.7221905711437118,0.0,0.0,cedar_hp_rank_low,RF,False
0.6529507932005238,0.3844609936959362,0.3847352845091671,0.5365582245298034,0.0,0.7344907897522761,0.0,0.0,cedar_hp_rank_low,RF,False
0.6534121078997581,0.3911691019509103,0.39141078985563255,0.5332744135931438,0.0,0.7258385446276293,0.0,0.0,cedar_hp_rank_low,RF,False
0.6584900051877032,0.39947995670446595,0.39969023014712274,0.5320523138283944,0.0,0.7164996090140044,0.0,0.0,cedar_hp_rank_low,RF,False
0.6458312297450746,0.36686544525360354,0.3671186544552973,0.5385952977185212,0.0,0.7433064173395665,0.0,0.0,cedar_hp_rank_low,RF,False
0.6564708215096372,0.381122385946534,0.38135398194829995,0.5272354531483578,0.0,0.727123365954711,0.0,0.0,cedar_hp_rank_low,RF,False
0.6833419020815221,0.39815882419280824,0.3984240933466111,0.5435518919652084,0.0,0.7390138957466319,0.0,0.0,cedar_hp_rank_low,RF,False
0.6658607221723898,0.3883999391618288,0.38863423444027034,0.5273902327648203,0.0,0.7254457967732805,0.0,0.0,cedar_hp_rank_low,RF,False
0.630566719305558,0.33858127129977866,0.33883832027944727,0.5178739641685457,0.0,0.7425847457627118,0.0,0.0,cedar_hp_rank_low,RF,False
0.6751785778374804,0.3908464126148389,0.39108337402395044,0.5350116669126789,0.0,0.7360621030345801,0.0,0.0,cedar_hp_rank_low,RF,False
0.6385480417362822,0.3703106277109472,0.37055055625470107,0.5333073943814196,0.0,0.7343100655067972,0.0,0.0,cedar_hp_rank_low,RF,False
0.6625975686976033,0.40141450854021765,0.40169550281195787,0.5449402598058882,0.0,0.7372356334116642,0.0,0.0,cedar_hp_rank_low,RF,False
0.6509098093922484,0.3483040339335381,0.3485239778568616,0.5163103332266709,0.0,0.7414279666995908,0.0,0.0,cedar_hp_rank_low,RF,False
0.666664100502969,0.39357072861118486,0.3938988024832395,0.5367498005739694,0.0,0.7352355201366159,0.0,0.0,cedar_hp_rank_low,RF,False
0.6575481147873935,0.3930807274947268,0.3933509456044111,0.5350029789550828,0.0,0.728347013869233,0.0,0.0,cedar_hp_rank_low,RF,False
0.6581616907508892,0.3937658001872708,0.394013442179036,0.5410475054810276,0.0,0.7311661868988275,0.0,0.0,cedar_hp_rank_low,RF,False
0.6651686112427081,0.3882189368210496,0.3885891941807827,0.5405100196604484,0.0,0.7397669130187606,0.0,0.0,cedar_hp_rank_low,RF,False
0.64153159187757,0.39109705171435116,0.39132070365336924,0.5359835987839953,0.0,0.7185232156696963,0.0,0.0,cedar_hp_rank_low,RF,False
0.6488085064709861,0.3772316564092707,0.37749590227686086,0.5375761934584034,0.0,0.7421720733427363,0.0,0.0,cedar_hp_rank_low,RF,False
0.6744747110532039,0.4032685625226778,0.4036214353796239,0.5468397623417024,0.0,0.7377362497345509,0.0,0.0,cedar_hp_rank_low,RF,False
0.6619709827162398,0.3936990247347478,0.39395286101579274,0.5378064277588763,0.0,0.7305448154657294,0.0,0.0,cedar_hp_rank_low,RF,False
0.6737195856807718,0.42080876444619186,0.42104968419862254,0.5411437178867804,0.0,0.7177991708242569,0.0,0.0,cedar_hp_rank_low,RF,False
0.6586292128588784,0.37245150362191515,0.3726926478738666,0.5292796862896668,0.0,0.7371913800485229,0.0,0.0,cedar_hp_rank_low,RF,False
0.6652809743937477,0.3819264266315545,0.3821716799411863,0.5426521890418536,0.0,0.7464505951527319,0.0,0.0,cedar_hp_rank_low,RF,False
0.6455636174392887,0.39195015414318524,0.3922444564948308,0.5382560986040956,0.0,0.7281312127236581,0.0,0.0,cedar_hp_rank_low,RF,False
0.6350056085684452,0.3815734489596982,0.3818288983397641,0.5353494390636295,0.0,0.7228337567033587,0.0,0.0,cedar_hp_rank_low,RF,False
0.6434990116521014,0.3604681175356989,0.3607328529937368,0.530652830018674,0.0,0.7396732539059713,0.0,0.0,cedar_hp_rank_low,RF,False
0.6659900046667274,0.40877480487964324,0.40911436596653916,0.5352525571740658,0.0,0.7189421015010722,0.0,0.0,cedar_hp_rank_low,RF,False
0.6623244913525036,0.37552822783445206,0.3758048667442433,0.5333113973614388,0.0,0.7437433909058865,0.0,0.0,cedar_hp_rank_low,RF,False
0.6493233569767922,0.3864899927599096,0.38672970960053,0.5350233532878919,0.0,0.7293959920970928,0.0,0.0,cedar_hp_rank_low,RF,False
0.675828437335886,0.3774893084221759,0.3777121248365284,0.524222198197366,0.0,0.7364034772612975,0.0,0.0,cedar_hp_rank_low,RF,False
0.6571273333771859,0.38036012191898205,0.3806146082371149,0.53264471382135,0.0,0.7364864864864865,0.0,0.0,cedar_hp_rank_low,RF,False
0.6525567487589086,0.36241469020357975,0.36266629050065347,0.5222474402957371,0.0,0.735103118532791,0.0,0.0,cedar_hp_rank_low,RF,False
0.6503589276401959,0.37911231157543646,0.3793454046917778,0.5311748207881904,0.0,0.7278756328888255,0.0,0.0,cedar_hp_rank_low,RF,False
0.6631654412302309,0.35983282335982575,0.3600920228688177,0.5282555167378439,0.0,0.7495584599081596,0.0,0.0,cedar_hp_rank_low,RF,False
0.6339513244429641,0.3882550121164513,0.3885336476875336,0.5315214385131504,0.0,0.7141328386958693,0.0,0.0,cedar_hp_rank_low,RF,False
0.6691320121361896,0.3980718419213762,0.3982945184078661,0.5436723792745378,0.0,0.7335157126823794,0.0,0.0,cedar_hp_rank_low,RF,False
0.6854802366092689,0.42100227650160715,0.42125773004197775,0.5407331774055034,0.0,0.7239915074309978,0.0,0.0,cedar_hp_rank_low,RF,False
0.6668904271984308,0.381143401618789,0.38140351194063876,0.5345474693710217,0.0,0.7396373977959474,0.0,0.0,cedar_hp_rank_low,RF,False
0.6573838955059554,0.37684473947315605,0.3770685555285929,0.523530782967829,0.0,0.7263751763046544,0.0,0.0,cedar_hp_rank_low,RF,False
0.6350956818809816,0.3601573918056797,0.3603715255432595,0.5233047009999061,0.0,0.7286821705426356,0.0,0.0,cedar_hp_rank_low,RF,False
0.6664948695616175,0.38027513067350927,0.380471972804183,0.5240665843045564,0.0,0.7282128084438739,0.0,0.0,cedar_hp_rank_low,RF,False
0.6703013082082625,0.4025174607660961,0.40280061700109027,0.5432422398227028,0.0,0.7306122448979592,0.0,0.0,cedar_hp_rank_low,RF,False
0.682765942074853,0.4177191493586779,0.41799394054229366,0.5480608124499213,0.0,0.7380818450288286,0.0,0.0,cedar_hp_rank_low,RF,False
0.6759314320662161,0.41623677162433065,0.41648387733217707,0.54345341248023,0.0,0.7235893084429359,0.0,0.0,cedar_hp_rank_low,RF,False
0.6473044849008741,0.3650095780902357,0.3653031643894622,0.5278925481470395,0.0,0.73531473433338,0.0,0.0,cedar_hp_rank_low,RF,False
0.6555111560405675,0.3827977078872469,0.38307563037473713,0.5446912157040549,0.0,0.7435125448028674,0.0,0.0,cedar_hp_rank_low,RF,False
0.6628774596169527,0.38199819741914154,0.3822746095912609,0.5343588847591516,0.0,0.7370232492800449,0.0,0.0,cedar_hp_rank_low,RF,False
0.650956128259649,0.37936848496256875,0.379621265975544,0.5326821142591585,0.0,0.7364086816944657,0.0,0.0,cedar_hp_rank_low,RF,False
0.653776958141771,0.3726945714991664,0.3729391870161123,0.5266999812982368,0.0,0.7316576563926139,0.0,0.0,cedar_hp_rank_low,RF,False
0.6539665046620432,0.34671023545342705,0.34696741080262183,0.5170904062557209,0.0,0.7458752796420581,0.0,0.0,cedar_hp_rank_low,RF,False
0.6685848273016107,0.3970857718519001,0.3974157281314451,0.5405623191897712,0.0,0.7348484848484849,0.0,0.0,cedar_hp_rank_low,RF,False
0.6646932380033194,0.4098582404113528,0.41013420400246936,0.5423747561700628,0.0,0.7235029619584612,0.0,0.0,cedar_hp_rank_low,RF,False
0.6526027921529327,0.3888247378242931,0.38903954219230874,0.5294458407092464,0.0,0.7191050885736467,0.0,0.0,cedar_hp_rank_low,RF,False
0.6496958319681929,0.3740966562143973,0.3743666667880464,0.534988798334775,0.0,0.7375951508316888,0.0,0.0,cedar_hp_rank_low,RF,False
0.6625847652906709,0.3678999503417313,0.3681579122658477,0.5218456545540048,0.0,0.7344101123595506,0.0,0.0,cedar_hp_rank_low,RF,False
0.6336664708868139,0.3803648026106221,0.3805842822723484,0.5308535556767818,0.0,0.7194614788186368,0.0,0.0,cedar_hp_rank_low,RF,False
0.67180010700854,0.41191755682734515,0.4121739489754839,0.5522889274321341,0.0,0.7350828532821279,0.0,0.0,cedar_hp_rank_low,RF,False
0.659358616301525,0.3875012455427996,0.3877792867064718,0.5484806738269161,0.0,0.7471199378047919,0.0,0.0,cedar_hp_rank_low,RF,False
0.6509549322756479,0.3851238190566818,0.38534819870025694,0.5326431552812962,0.0,0.727419694946229,0.0,0.0,cedar_hp_rank_low,RF,False
0.6628548367088094,0.36613644594833483,0.36635461060051766,0.530783162361575,0.0,0.7459605665883693,0.0,0.0,cedar_hp_rank_low,RF,False
0.6648462149699323,0.3847384083622136,0.38496971039300587,0.5274970831765325,0.0,0.7294491525423729,0.0,0.0,cedar_hp_rank_low,RF,False
0.6643688123882661,0.4009933257887305,0.4012441387040364,0.5259802803341225,0.0,0.7137752242152466,0.0,0.0,cedar_hp_rank_low,RF,False
0.6438917039922469,0.3533217260010308,0.3535754197282044,0.5256512837781258,0.0,0.7422502075837254,0.0,0.0,cedar_hp_rank_low,RF,False
0.6491784372926449,0.3745744485181469,0.3748474054061454,0.5276826029560422,0.0,0.7330551158440063,0.0,0.0,cedar_hp_rank_low,RF,False
0.6795781491666938,0.4059860895457611,0.40620490953413746,0.539487929974425,0.0,0.7302002972609527,0.0,0.0,cedar_hp_rank_low,RF,False
0.6780397654682581,0.4236275365577149,0.42389420845377956,0.5501640291016745,0.0,0.7247075505140022,0.0,0.0,cedar_hp_rank_low,RF,False
0.6405211431583651,0.36049184417863506,0.36070653648839457,0.5302436326896214,0.0,0.7375766546838655,0.0,0.0,cedar_hp_rank_low,RF,False
0.6624229960973453,0.3832005816329852,0.3834893426153849,0.5290731067531176,0.0,0.7305529855526297,0.0,0.0,cedar_hp_rank_low,RF,False
0.676616199832975,0.4024745140120921,0.40267971830466615,0.5350629257546077,0.0,0.7258722566122678,0.0,0.0,cedar_hp_rank_low,RF,False
0.6540250917660233,0.3764746432010537,0.376721249742097,0.5264707028799627,0.0,0.7294134539450068,0.0,0.0,cedar_hp_rank_low,RF,False
0.6537124819782427,0.37362932795186193,0.37383614122867526,0.5270711374749513,0.0,0.7311789518838921,0.0,0.0,cedar_hp_rank_low,RF,False
0.6661615384376984,0.3883382001916403,0.38856158699816845,0.5299593726724786,0.0,0.7263554323882612,0.0,0.0,cedar_hp_rank_low,RF,False
0.6418462617102311,0.3757353538841447,0.37595718139121137,0.5330342111316172,0.0,0.7290418106183459,0.0,0.0,cedar_hp_rank_low,RF,False
0.6778428878343671,0.3968467876494713,0.3970833987039895,0.5320729259102698,0.0,0.7321592757620765,0.0,0.0,cedar_hp_rank_low,RF,False
0.6798368677864955,0.42694462729287763,0.42718414983286523,0.5368085534284311,0.0,0.7091051025477255,0.0,0.0,cedar_hp_rank_low,RF,False
0.6476095142522518,0.3780748172408093,0.3783579701388916,0.5294862063982794,0.0,0.728528147678433,0.0,0.0,cedar_hp_rank_low,RF,False
0.6793442966468013,0.4060530217067323,0.4063253926985098,0.5369966020259271,0.0,0.7294435363513609,0.0,0.0,cedar_hp_rank_low,RF,False
0.6563559975511617,0.36554250666257815,0.3657363475761769,0.5251820770847355,0.0,0.7388165345413363,0.0,0.0,cedar_hp_rank_low,RF,False
0.6470570030373196,0.35267874982846614,0.3529190251471603,0.5249180792444794,0.0,0.7456140350877193,0.0,0.0,cedar_hp_rank_low,RF,False
0.6358164746304908,0.35138926085183797,0.35162242634702356,0.5228451944014435,0.0,0.7376873661670236,0.0,0.0,cedar_hp_rank_low,RF,False
0.667575800822501,0.41758221742330653,0.41778562799770913,0.5443711726889621,0.0,0.7307174729088463,0.0,0.0,cedar_hp_rank_low,RF,False
0.6765256832138752,0.3964780278253621,0.39671940461528477,0.5343256875836018,0.0,0.7307310149041873,0.0,0.0,cedar_hp_rank_low,RF,False
0.6551776421312513,0.3746819624860166,0.37493557025142993,0.5264111540542957,0.0,0.7327077557403853,0.0,0.0,cedar_hp_rank_low,RF,False
0.6536320864103862,0.39531393269670123,0.3955668994544471,0.5318467500707929,0.0,0.7176487272211586,0.0,0.0,cedar_hp_rank_low,RF,False
0.658807374345073,0.38432485816374257,0.38456382430521263,0.5223401262057146,0.0,0.7238837703756201,0.0,0.0,cedar_hp_rank_low,RF,False
0.6477571971124932,0.3613498730550319,0.36156300604762764,0.5219477590257651,0.0,0.7344920163911262,0.0,0.0,cedar_hp_rank_low,RF,False
0.6419044857358771,0.3718055185779313,0.37199014208722647,0.5250744301572194,0.0,0.7236590377665981,0.0,0.0,cedar_hp_rank_low,RF,False
0.660802171766379,0.37497282974111623,0.375260110318601,0.5305377740716957,0.0,0.7384923759753741,0.0,0.0,cedar_hp_rank_low,RF,False
0.6490057629954902,0.37112967233478533,0.37146572367031816,0.5255387556799095,0.0,0.7332523925153549,0.0,0.0,cedar_hp_rank_low,RF,False
0.6771496353643498,0.39914968725750777,0.39937399701201404,0.5349785993881978,0.0,0.7298907646474677,0.0,0.0,cedar_hp_rank_low,RF,False
0.6610441228905332,0.3714610821027094,0.3716993481484969,0.5361399736532736,0.0,0.7451226309921962,0.0,0.0,cedar_hp_rank_low,RF,False
0.6455318225850604,0.37430358367501837,0.37457113991841084,0.5318706724962781,0.0,0.7335066394997541,0.0,0.0,cedar_hp_rank_low,RF,False
0.6541751105287374,0.3887902610920009,0.3890372861489114,0.5364322355391349,0.0,0.7285513361462729,0.0,0.0,cedar_hp_rank_low,RF,False
0.6576090595285873,0.39500395538358213,0.3952386935691908,0.5299662552725819,0.0,0.7166351739100006,0.0,0.0,cedar_hp_rank_low,RF,False
