ccp_alpha,max_depth,n_estimators,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
1e-09,3.0,100,0.6281351436035403,0.7274705391541125,0.5322133062077614,0.599478684867021,0.0,0.0,0.6527990406205348,0.550042436157755,0.0
1e-09,3.0,200,0.6231647302785995,0.7275592714416063,0.5307507419399435,0.6000275427478945,0.0,0.0,0.6509874464176362,0.5521776732093553,0.0
1e-09,3.0,300,0.6258305410293125,0.7281978557259778,0.5311891514915035,0.6016182433971633,0.0,0.0,0.6515360277607676,0.5491561113438833,0.0
1e-09,5.0,100,0.6275820754793398,0.8288619316350445,0.5351383284562734,0.7033206387504147,0.0,0.0761536475260541,0.6514977546438049,0.5549843684532826,0.0
1e-09,5.0,200,0.6270084121602856,0.8333797719261501,0.5351791879600867,0.7062992519862603,0.0037878787878787884,0.07208017997901091,0.6514212084098795,0.5560184140694664,0.0
1e-09,5.0,300,0.6318050035509486,0.8335141846222427,0.5400357952030779,0.7052080135503304,0.0,0.07985023726324136,0.6521739130434783,0.5549709392894361,0.014184397163120569
1e-09,7.0,100,0.6314091420384609,0.9370708498001947,0.5427015508513134,0.8467356586936292,0.011451301832208294,0.2683616986613859,0.6473515003061848,0.5560049849056198,0.028169014084507046
1e-09,7.0,200,0.6282648473075827,0.9401307447161293,0.5375809658666949,0.8556498565351922,0.010983813327727562,0.2666651249069907,0.6484741784037558,0.557200180487962,0.04195804195804196
1e-09,7.0,300,0.6349776132114482,0.9431466247436069,0.5346654446647874,0.8574980341604247,0.007575757575757577,0.27426294484344765,0.6548275158195549,0.5592011259010969,0.04195804195804196
1e-09,9.0,100,0.6253306165397461,0.9915822919445516,0.5376886835634931,0.9661353974967126,0.026180780047534984,0.48102458526216013,0.646892222902633,0.5586908176749283,0.041666666666666664
1e-09,9.0,200,0.6258349549141615,0.9930140841537192,0.5401051952846435,0.9712841227635292,0.022938269889872326,0.4778492542681683,0.6492268830373547,0.558462521889537,0.04195804195804196
1e-09,9.0,300,0.6327138319726253,0.9934347692699084,0.5417581924827756,0.9722592292863512,0.022771988994882038,0.4747973250177446,0.6519060012247397,0.5600068757318895,0.041666666666666664
1e-09,,100,0.6336914462511944,1.0,0.5414006774629749,1.0,0.058470111144943854,0.999860956618465,0.6466434476423759,0.5558183195281529,0.05517241379310344
1e-09,,200,0.6221651594303264,1.0,0.5415861380388003,1.0,0.08833439499634874,1.0,0.6383700755256174,0.5579052115899056,0.08053691275167786
1e-09,,300,0.6250726890510785,1.0,0.5430819093296089,1.0,0.07854875812923759,1.0,0.647951112471933,0.5568308784821822,0.06802721088435375
4.6415888336127725e-07,3.0,100,0.6355755953072324,0.7264262529877433,0.5311369797519794,0.5998211198456396,0.0,0.0005494505494505496,0.6497499489691776,0.5511033401016319,0.0
4.6415888336127725e-07,3.0,200,0.6302922822028547,0.7290714055661582,0.5309121926063449,0.6008126112337878,0.0,0.0,0.6504898958971219,0.5511033401016319,0.0
4.6415888336127725e-07,3.0,300,0.6285126162150447,0.7282872988322577,0.5313315458921136,0.6005727200094892,0.0,0.0,0.6515487854664218,0.5496261320785123,0.0
4.6415888336127725e-07,5.0,100,0.6267032341027768,0.8329080747446669,0.5385820764246236,0.7044097355999472,0.0,0.08176159023228106,0.6523397632169832,0.5532654354809252,0.0
4.6415888336127725e-07,5.0,200,0.6302007196321517,0.835960603735902,0.536559634021364,0.7075541774423288,0.007462686567164181,0.07619957107744887,0.654113084302919,0.5577507762056704,0.0
4.6415888336127725e-07,5.0,300,0.6339393393286679,0.8319639634119338,0.5374132111916654,0.7058729541427691,0.0037878787878787884,0.0793888730631011,0.6515870585833844,0.556676443097947,0.0
4.6415888336127725e-07,7.0,100,0.6284074931446939,0.9410295269173057,0.539699465203743,0.8516988716180294,0.01125056535504297,0.26653977008994323,0.6514212084098796,0.5622898335858016,0.04195804195804196
4.6415888336127725e-07,7.0,200,0.6311160878126623,0.9411482796831058,0.5401415720461852,0.8546887759471742,0.01487375376084007,0.2775812866541104,0.6529138599714228,0.5551723767471343,0.04195804195804196
4.6415888336127725e-07,7.0,300,0.6306522067188695,0.9427290375879418,0.5375182160327381,0.8569251653308224,0.011085874972961282,0.26772886595832673,0.6545978771177792,0.5572807554710414,0.04195804195804196
4.6415888336127725e-07,9.0,100,0.633629281286275,0.9904832264039123,0.5406052595664826,0.9638718827001413,0.025944628382089583,0.4837223507235041,0.6520590936925903,0.5537891728709403,0.041666666666666664
4.6415888336127725e-07,9.0,200,0.6355808146023159,0.9924059483091456,0.5446070785240078,0.969081381205659,0.026511796956260315,0.4763295559378621,0.650974688711982,0.5550783726002084,0.041666666666666664
4.6415888336127725e-07,9.0,300,0.6329990027835599,0.9929493312835774,0.5425052596923328,0.971433725964734,0.025955023529307654,0.47935895708984755,0.6528883445601144,0.5573344721264275,0.04195804195804196
4.6415888336127725e-07,,100,0.6222223661212496,1.0,0.5363674296570989,1.0,0.07480177093817843,0.9997240618101545,0.6460629720351092,0.5570927471771898,0.09333333333333334
4.6415888336127725e-07,,200,0.6274919546911175,1.0,0.5388456955281785,1.0,0.0684031768617795,1.0,0.6505791998367014,0.5582543698499156,0.06756756756756756
4.6415888336127725e-07,,300,0.627586062557547,1.0,0.5417236249376651,1.0,0.07937686053312476,1.0,0.6426758011839151,0.5545143477186537,0.09333333333333334
0.00021544346900318823,3.0,100,0.6270602788605838,0.7250859610540594,0.5332841610631864,0.6011882106035349,0.0,0.0016592920353982298,0.6510639926515615,0.5481757823830857,0.0
0.00021544346900318823,3.0,200,0.6281097118695533,0.7289093379244479,0.534013308467038,0.6013188458894925,0.0,0.0,0.6536538068993673,0.5490352488692644,0.0
0.00021544346900318823,3.0,300,0.6291979884947838,0.7292139430864373,0.5312798067313627,0.6020806866584715,0.0,0.0,0.6509236578893651,0.5512510609039438,0.0
0.00021544346900318823,5.0,100,0.6363171559581267,0.8301489578069228,0.5400793723751023,0.7025091699563458,0.007352941176470589,0.0725496359426386,0.6517146356399265,0.5542054769501832,0.0
0.00021544346900318823,5.0,200,0.6360715858139568,0.8324420781204762,0.5396856853607586,0.7072603957058524,0.007462686567164181,0.07319871137819203,0.6529266176770769,0.5552395225663669,0.0
0.00021544346900318823,5.0,300,0.6306956914979243,0.8347060367814417,0.5377357025360825,0.7058743378544867,0.0,0.07258927254149955,0.6533348642580118,0.5531714313339994,0.0
0.00021544346900318823,7.0,100,0.6386237048386325,0.9364108599634071,0.5443979699824096,0.8474934996452061,0.015008387646783819,0.27057202727999397,0.6511788120024495,0.5570524596856501,0.041666666666666664
0.00021544346900318823,7.0,200,0.6269892208981376,0.9411220591755697,0.5440460526717339,0.8535980194649273,0.01891557891228108,0.27786082026971215,0.6528755868544599,0.5585430968726163,0.028169014084507046
0.00021544346900318823,7.0,300,0.6345948434786175,0.9451253083152343,0.5450810603716707,0.8618757509669762,0.007352941176470589,0.27083618167426843,0.6510512349459073,0.5580059303187547,0.04195804195804196
0.00021544346900318823,9.0,100,0.6322466185517561,0.9905434678719272,0.539244118689457,0.9629637937567448,0.041743769299444886,0.47905761949332115,0.6548020004082467,0.5596845757995724,0.041666666666666664
0.00021544346900318823,9.0,200,0.6301303726931404,0.9933388746525871,0.5404660928907448,0.9719414752510058,0.023008899679553916,0.4733784080979342,0.6525056133904878,0.558261084431839,0.04195804195804196
0.00021544346900318823,9.0,300,0.630096349221192,0.9933769612225446,0.5435226332275909,0.9722107502804718,0.026906523858126294,0.48368078587943275,0.649737191263523,0.5593488467034089,0.041666666666666664
0.00021544346900318823,,100,0.6241021848081821,1.0,0.5368749055974502,1.0,0.09102841312573667,1.0,0.6492779138599715,0.5541920477863367,0.08053691275167786
0.00021544346900318823,,200,0.6323536168887602,1.0,0.5438386816722299,1.0,0.09301833230605466,1.0,0.641125739946928,0.5587445343303145,0.06756756756756756
0.00021544346900318823,,300,0.6310512230360089,1.0,0.5442650104214413,1.0,0.0687045531222106,1.0,0.6478362931210451,0.5588116801495472,0.06802721088435375
0.1,3.0,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,3.0,200,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,3.0,300,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,5.0,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,5.0,200,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,5.0,300,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,7.0,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,7.0,200,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
