ccp_alpha,max_depth,n_estimators,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
1e-09,3.0,100,0.668221031978516,0.736593979766649,0.5601862150638063,0.5969089311781723,0.0,0.005361658293325505,0.6607622148218103,0.5526812832070235,0.0
1e-09,3.0,200,0.6699851408142834,0.739002523724692,0.5611666012674105,0.5953655957287174,0.0,0.003721271399129497,0.6634400318107261,0.5545124927732623,0.0
1e-09,3.0,300,0.6708904509903293,0.7394725499148891,0.5614360244620157,0.5965404501967387,0.0,0.0037212664581363197,0.6595817386550028,0.5532371861110602,0.0
1e-09,5.0,100,0.678492818413223,0.8050884864373686,0.5619401870389881,0.6594391896305911,0.0037878787878787884,0.03130220702413036,0.6609610318604304,0.5613402884416668,0.0
1e-09,5.0,200,0.6805842809872894,0.8091149680728653,0.5625328580101362,0.6614727075629909,0.0,0.029196499144960822,0.6640116307967593,0.5628771964704744,0.0
1e-09,5.0,300,0.6809719949088437,0.8096188061440084,0.5624752899219768,0.6607345633543631,0.0037878787878787884,0.031293663446158776,0.6594885431681495,0.5624520942497404,0.0
1e-09,7.0,100,0.6765258426012606,0.8874306368627705,0.5668085926444324,0.7491407759560347,0.0037313432835820903,0.09999725421945908,0.6578980068591878,0.5637339409461075,0.0
1e-09,7.0,200,0.6873048625201748,0.8945711753557093,0.5637471867615589,0.7524042500908777,0.0037878787878787884,0.09062935263566599,0.6644030518415429,0.5672459392927869,0.0
1e-09,7.0,300,0.6825542467376797,0.8948633203239555,0.5644451219721309,0.7547965000857527,0.0037313432835820903,0.10001798320058863,0.6572704905810427,0.5665396156029519,0.0
1e-09,9.0,100,0.6830979360188654,0.9580872103522822,0.5674665996565693,0.8600945247593801,0.007020816967792617,0.26574156399875626,0.6555681196878572,0.5650550278474655,0.0
1e-09,9.0,200,0.6815970996081946,0.9588860226221099,0.567827503882718,0.8595904612946885,0.0037313432835820903,0.27317631253192987,0.655686167304538,0.5634134792720157,0.0
1e-09,9.0,300,0.6844591389907677,0.9606711622037013,0.566691420730685,0.8609815443717643,0.0037313432835820903,0.2735302322089651,0.657152442964362,0.5649242271641627,0.0
1e-09,,100,0.6670112392944704,1.0,0.5701841730361439,1.0,0.018327109743200332,0.9994599942096369,0.6432756349719171,0.5685801062624751,0.03125
1e-09,,200,0.6605087604667372,1.0,0.5643255359294299,1.0,0.01024599542334096,1.0,0.6441361399671952,0.564891526993337,0.046511627906976744
1e-09,,300,0.6646653150877404,1.0,0.5631956292109437,1.0,0.0037313432835820903,1.0,0.6352452905213977,0.5639890022785479,0.046511627906976744
4.6415888336127725e-07,3.0,100,0.6704859578159892,0.73570955302812,0.5568659071984273,0.5967976092431531,0.0,0.004802546416125604,0.6606565932700432,0.5516348777406013,0.0
4.6415888336127725e-07,3.0,200,0.6728525436807529,0.7384476366345577,0.5611509327317916,0.5969555277222128,0.0,0.002648305084745762,0.6597619165962524,0.5528447840611519,0.0
4.6415888336127725e-07,3.0,300,0.672065349801342,0.7391246457940417,0.5596008727495992,0.5968745995777794,0.0,0.0031712473572938684,0.660252746160346,0.5519945796196839,0.0
4.6415888336127725e-07,5.0,100,0.6764598069440722,0.8065364789980454,0.5602183436542983,0.6593606601970238,0.0037878787878787884,0.03281040408571088,0.6632412147721061,0.5633022986912084,0.0
4.6415888336127725e-07,5.0,200,0.6759786431599968,0.8098429817195599,0.5590076984752614,0.6612850013220786,0.0037878787878787884,0.03182040561184542,0.6597059993041403,0.5640544026201992,0.0
4.6415888336127725e-07,5.0,300,0.6801389439441131,0.8100210344527521,0.561827107026668,0.6612606441405444,0.0037878787878787884,0.03286419976214834,0.6620110343456433,0.5631387978370799,0.0
4.6415888336127725e-07,7.0,100,0.6793534255271962,0.8882236735987509,0.5627771341976615,0.7502823407269847,0.0037313432835820903,0.10633261335265845,0.6600974203489238,0.5651335082574471,0.0
4.6415888336127725e-07,7.0,200,0.6831273606692245,0.8942738488907996,0.5625731740294957,0.7519551922231105,0.0037313432835820903,0.101385843818456,0.6605261195884488,0.5636947007411167,0.0
4.6415888336127725e-07,7.0,300,0.6842141387435444,0.8946216290305607,0.5664313905379749,0.7525365385800202,0.0037313432835820903,0.09368444191394876,0.6600352900243551,0.5623866939080889,0.0
4.6415888336127725e-07,9.0,100,0.6789516406457546,0.9558141149297799,0.5625127201376274,0.8543938813552159,0.0037313432835820903,0.2687243142085938,0.6568542174064318,0.5642571436793186,0.0
4.6415888336127725e-07,9.0,200,0.6823501686255333,0.9607004041041399,0.5649601108560809,0.8614943894438074,0.0037313432835820903,0.27266978386290025,0.6575127988468612,0.5648130465833554,0.0
4.6415888336127725e-07,9.0,300,0.684451691034467,0.9613960823059445,0.564859823714702,0.8622977527724476,0.0037313432835820903,0.26098939673494476,0.6579042198916447,0.5635311998869882,0.0
4.6415888336127725e-07,,100,0.6635298452300047,1.0,0.5557982023080195,1.0,0.010224849777088584,0.999863387978142,0.6432818480043739,0.5638418515098322,0.046153846153846156
4.6415888336127725e-07,,200,0.6718613434369576,1.0,0.5656867700381143,1.0,0.01031142986366867,1.0,0.6380504746756797,0.5648359367029333,0.046511627906976744
4.6415888336127725e-07,,300,0.6713701319181469,1.0,0.563458197185353,1.0,0.01031142986366867,1.0,0.6403492966847258,0.5686585866724567,0.046511627906976744
0.00021544346900318823,3.0,100,0.6725706944666905,0.736282744274744,0.5604312518240979,0.5957590539953748,0.0,0.0026596229372260645,0.6610293752174562,0.5540546903817025,0.0
0.00021544346900318823,3.0,200,0.6640690163572618,0.7372972875960835,0.5590655089786976,0.5965715265167837,0.0,0.0042858596698986005,0.6621539340921517,0.5551991963606018,0.0
0.00021544346900318823,3.0,300,0.6711082643594657,0.7406464382018058,0.561496914012688,0.5961264660239205,0.0,0.004808801942446707,0.6593891346488394,0.5525504825237207,0.0
0.00021544346900318823,5.0,100,0.6692446014069431,0.8002596160912618,0.5638532286964236,0.6596619997967905,0.0037878787878787884,0.030760813855209866,0.6600725682190962,0.5603919834877218,0.0
0.00021544346900318823,5.0,200,0.6798088241241738,0.805204183709574,0.5630647680703287,0.6601040842812034,0.0037878787878787884,0.029715107577612823,0.6596811471743128,0.5610459869042356,0.0
0.00021544346900318823,5.0,300,0.6824182787394675,0.8053994645205804,0.5656461784780887,0.658683983973481,0.0037878787878787884,0.030252152425085093,0.6610480143148267,0.5628771964704744,0.0
0.00021544346900318823,7.0,100,0.6758228997256519,0.8804570223248769,0.5623481600792575,0.746414172149417,0.0037313432835820903,0.09948042146193732,0.6605447586858193,0.5658202118447867,0.0
0.00021544346900318823,7.0,200,0.6805396308138159,0.8855471662369249,0.5650204128489548,0.7473483375816405,0.0037313432835820903,0.08918014195855956,0.6623838162930563,0.5644141044992819,0.0
0.00021544346900318823,7.0,300,0.6848690601927818,0.8885696073163087,0.5669585107956812,0.7485202570454095,0.0037313432835820903,0.08267160901789677,0.6621477210596949,0.5649111470958325,0.0
0.00021544346900318823,9.0,100,0.6826732428190809,0.9496095680321989,0.5605211398907644,0.8455276014837207,0.007020816967792617,0.24254045831390533,0.6600228639594412,0.5656305508539976,0.0
0.00021544346900318823,9.0,200,0.6833169614844938,0.9522633535491862,0.5646446887300248,0.8467623144217475,0.0037313432835820903,0.23966408919606746,0.6595941647199165,0.5654932101365298,0.0
0.00021544346900318823,9.0,300,0.6844678494247086,0.9528267230678515,0.5657408971013395,0.8446001939928351,0.0037313432835820903,0.23573836841887255,0.6592089567075898,0.5627725559238321,0.0
0.00021544346900318823,,100,0.6669452565808978,0.9999975082639018,0.5611786871641049,0.9999868855994828,0.007009803921568627,0.8806993519831308,0.6460683930612854,0.5681223038709154,0.0
0.00021544346900318823,,200,0.6762248897752887,0.999999052491225,0.5660343252280566,0.9999950131117106,0.0071097216619604685,0.8855270101024315,0.6405450072071177,0.5668208370720529,0.0
0.00021544346900318823,,300,0.6752932897689609,0.9999995282209694,0.5647785317532216,0.9999975169524703,0.0037313432835820903,0.884084433467595,0.643042646254784,0.5660360329722363,0.0
0.1,3.0,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,3.0,200,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,3.0,300,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,5.0,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,5.0,200,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,5.0,300,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,7.0,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,7.0,200,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,7.0,300,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,9.0,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,9.0,200,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,9.0,300,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,,100,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,,200,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
0.1,,300,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
