ccp_alpha,max_depth,n_estimators,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
1e-09,3.0,100,0.6661514251613867,0.7416149694202222,0.5482233043528077,0.606130598541436,0.0,0.014888614603138025,0.7028169014084507,0.5733876945885842,0.0
1e-09,3.0,200,0.6694430413470529,0.7446924702623432,0.5506882140928134,0.6075191010585115,0.0,0.009589737071112266,0.7037705399061032,0.5756115641215716,0.0
1e-09,3.0,300,0.6700869780572607,0.744070459197822,0.5492979713438669,0.6087297152536232,0.0,0.009067924219573491,0.7027288732394366,0.5723529775142081,0.0
1e-09,5.0,100,0.6730277856999214,0.8266706653582574,0.5490189637249663,0.708303014927379,0.007352941176470589,0.09565717754645564,0.7069102112676056,0.593263528539659,0.0
1e-09,5.0,200,0.6729035118567307,0.8283633275771072,0.5471445973814112,0.7102922587632232,0.007462686567164181,0.09577775379035272,0.711194248826291,0.5928928836174945,0.0
1e-09,5.0,300,0.6713755667472029,0.8302065486274701,0.5473427049128785,0.712973291696339,0.0037878787878787884,0.09326762252652993,0.7088321596244131,0.5917963923894243,0.0
1e-09,7.0,100,0.667919904042201,0.9216085458817153,0.5477705157304451,0.8242548370409397,0.028128439087972343,0.3449258577179418,0.7137764084507043,0.6008617494440326,0.01652892561983471
1e-09,7.0,200,0.6673476563775218,0.9251574998515334,0.545757897883172,0.8317435781851855,0.014235412474849097,0.3258413582698039,0.7107394366197182,0.5999042500617742,0.01652892561983471
1e-09,7.0,300,0.6721964587676386,0.9234227522966414,0.550821884523079,0.8296956029588687,0.014440993788819875,0.336138956864396,0.7121038732394366,0.6017265875957499,0.0
1e-09,9.0,100,0.6659132603893032,0.9798330619543245,0.5469745435710934,0.934291901929752,0.04231489289824376,0.5846842109342661,0.7108861502347418,0.5990548554484804,0.064
1e-09,9.0,200,0.6686647684768057,0.9821743391862549,0.5499375210853198,0.9380893815433516,0.028131419459545347,0.5810618204967604,0.7131161971830986,0.6036261428218433,0.064
1e-09,9.0,300,0.6697573731919138,0.9834019758110689,0.551058033615927,0.9407467665583824,0.03933517162226903,0.5897503395066654,0.712455985915493,0.5960742525327403,0.04878048780487806
1e-09,,100,0.6607202617238765,1.0,0.5412892738198241,1.0,0.0912896369587411,1.0,0.7047168427230048,0.5888312330121077,0.10852713178294573
1e-09,,200,0.6625699634030571,1.0,0.5449232854409707,1.0,0.07933035174495631,1.0,0.7099105046948357,0.5891401037805782,0.09375000000000001
1e-09,,300,0.6601101425993909,1.0,0.5452224996874122,1.0,0.07813160616692205,1.0,0.7091109154929578,0.5944990116135409,0.09375000000000001
4.6415888336127725e-07,3.0,100,0.6706185239416186,0.7429253658410516,0.5509764076500665,0.6088610898136784,0.0,0.010126073393014638,0.7040052816901409,0.5751328144304423,0.0
4.6415888336127725e-07,3.0,200,0.6667110983613183,0.7436785801043138,0.5459879287157281,0.6077227823358162,0.0,0.010655982125919056,0.7019806338028168,0.5741135408944897,0.0
4.6415888336127725e-07,3.0,300,0.6684080639673431,0.7437199256644611,0.5479351093513863,0.6076661671048718,0.0,0.011191255775322295,0.7027142018779342,0.5710711638250556,0.0
4.6415888336127725e-07,5.0,100,0.6730566962103068,0.8288395311497212,0.5514009523640764,0.7068031201501155,0.007352941176470589,0.1010615299048108,0.7110475352112676,0.5936187299234,0.0
4.6415888336127725e-07,5.0,200,0.6685342414417604,0.8303525123501918,0.5511306884300018,0.7119944511998401,0.0037878787878787884,0.0923469741146789,0.7093016431924883,0.5910087719298246,0.0
4.6415888336127725e-07,5.0,300,0.6700297320032422,0.8298805660671804,0.5479905459119421,0.7123540412641558,0.007462686567164181,0.10001697766341845,0.7103579812206573,0.5921824808500123,0.0
4.6415888336127725e-07,7.0,100,0.6687076622244337,0.9240106411502764,0.5508192903599,0.8295341096936604,0.028375909619030144,0.3372088882260946,0.7105633802816902,0.5991475166790214,0.01652892561983471
4.6415888336127725e-07,7.0,200,0.6710263987808739,0.9237524463366593,0.547384070877903,0.8288131619125492,0.018469887955182073,0.3311688819731958,0.7133802816901409,0.6006918705213738,0.01652892561983471
4.6415888336127725e-07,7.0,300,0.6741852360258063,0.923971411903409,0.5510497137245581,0.8297494690533457,0.017974386724386726,0.3327087455322668,0.7133509389671362,0.599394613293798,0.0
4.6415888336127725e-07,9.0,100,0.6661221061898241,0.9819043417290569,0.5482208830043285,0.9373850423969118,0.024519365252167864,0.5874119925119078,0.7107100938967136,0.5999660242154683,0.04878048780487806
4.6415888336127725e-07,9.0,200,0.6708256167887898,0.982740662586191,0.5523807435675666,0.9387317434986795,0.028259298396384705,0.5792268276100123,0.7136150234741784,0.6037188040523845,0.04878048780487806
4.6415888336127725e-07,9.0,300,0.6731055839750246,0.9837599453999331,0.5520830395849875,0.9417349471144191,0.04639934825829606,0.5874354221131353,0.7125586854460094,0.5990702989869039,0.06451612903225806
4.6415888336127725e-07,,100,0.6515606966091163,1.0,0.5513244199827483,1.0,0.09080515277886195,1.0,0.7052230046948358,0.6048847912033605,0.10852713178294573
4.6415888336127725e-07,,200,0.6613347536863432,1.0,0.5479112619491678,1.0,0.07899420465317206,1.0,0.7115977112676057,0.600915801828515,0.13636363636363635
4.6415888336127725e-07,,300,0.6642209446502303,1.0,0.5458025438254349,1.0,0.08554714593080304,1.0,0.7078345070422536,0.5891941561650605,0.0923076923076923
0.00021544346900318823,3.0,100,0.6713099338945915,0.7426561122683482,0.5469520254404113,0.6062927639410257,0.0,0.009035379209681723,0.7039906103286385,0.5706850753644676,0.0
0.00021544346900318823,3.0,200,0.6713312224616269,0.743728010012384,0.548277321814155,0.6090632577824849,0.0,0.010115203868039994,0.703080985915493,0.572291203360514,0.0
0.00021544346900318823,3.0,300,0.669328096783995,0.7433505867783136,0.5490113866881743,0.6087367911358345,0.0,0.00906456902017588,0.7027875586854461,0.5712873733629849,0.0
0.00021544346900318823,5.0,100,0.6712785314627006,0.8295240874133858,0.5521744136607719,0.7067504260094251,0.01487375376084007,0.10005047325289224,0.7100645539906103,0.5885532493204844,0.0
0.00021544346900318823,5.0,200,0.6729439866352745,0.8282001761445423,0.5507415475920568,0.7136189295657689,0.0037878787878787884,0.09134469629832957,0.7084213615023475,0.5926921176179887,0.0
