ccp_alpha,max_depth,n_estimators,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
1e-09,3.0,100,0.6489182500701814,0.7502185707751549,0.5339704356980987,0.605908385480789,0.0,0.0,0.7215571428571428,0.5736842105263158,0.0
1e-09,3.0,200,0.6576528878204158,0.7516152842897545,0.5368456952855835,0.6095259197171765,0.0,0.0,0.7175571428571428,0.5704511278195489,0.0
1e-09,3.0,300,0.6537560609862234,0.7505092543206074,0.5343508083469193,0.6069050624571894,0.0,0.0,0.7168714285714285,0.5705263157894737,0.0
1e-09,5.0,100,0.6541586770622719,0.8335205648877535,0.5338311829556748,0.7119080454370935,0.0,0.06271865935274828,0.7241428571428572,0.5792481203007519,0.0
1e-09,5.0,200,0.6562073497446435,0.8380394163109088,0.5367906984237358,0.7135895583191368,0.0,0.054147703915872175,0.7286857142857143,0.5816541353383459,0.0
1e-09,5.0,300,0.6561804582726142,0.8391132978591996,0.530663644193248,0.7141966553312287,0.0,0.05658034815212641,0.7272142857142856,0.5814285714285714,0.0
1e-09,7.0,100,0.6596662284326679,0.9267837694288557,0.5321556794258093,0.8231985421152814,0.003289473684210526,0.28354370409586094,0.7317428571428571,0.5823308270676691,0.015748031496062992
1e-09,7.0,200,0.6516684527255416,0.9276706085616584,0.5272499619586202,0.8243349022079198,0.0035714285714285713,0.28443180803563284,0.7301571428571427,0.5800000000000001,0.015748031496062992
1e-09,7.0,300,0.6507669830324314,0.9304293947668791,0.5310081141205301,0.8274019899117742,0.007194616977225673,0.27837880331849696,0.7289,0.5782706766917293,0.015748031496062992
1e-09,9.0,100,0.6429722826490627,0.9823450452593157,0.5246715891376583,0.9330951021246134,0.018145630364300697,0.5319467818509686,0.7319,0.5786466165413534,0.015748031496062992
1e-09,9.0,200,0.6489369217337684,0.9831860153156315,0.5267740126882451,0.9339250322808462,0.017444459356224063,0.5359058512661714,0.7352714285714286,0.5846616541353383,0.015748031496062992
1e-09,9.0,300,0.65246207859637,0.9844759411693351,0.5274466024974888,0.9382562381664781,0.01439075630252101,0.5421469513756998,0.74,0.5851127819548873,0.015748031496062992
1e-09,,100,0.62835746211806,1.0,0.530786519663291,1.0,0.03827489918235985,0.99986602357985,0.7333214285714286,0.5783458646616542,0.08695652173913043
1e-09,,200,0.633359307753665,1.0,0.5284179081802807,1.0,0.045430858013348965,1.0,0.7406642857142858,0.5835338345864661,0.07407407407407407
1e-09,,300,0.6371135265871016,1.0,0.5289952263159841,1.0,0.045084334702773274,1.0,0.7391428571428571,0.5824436090225564,0.10071942446043165
4.6415888336127725e-07,3.0,100,0.6561595319382686,0.7510590715116342,0.5369967760986366,0.6087673313053665,0.0,0.0005353319057815846,0.7172285714285713,0.5734586466165413,0.0
4.6415888336127725e-07,3.0,200,0.6554141500656947,0.7506779599799156,0.5364900534576487,0.6085820962958202,0.0,0.0,0.7164571428571429,0.5706766917293233,0.0
4.6415888336127725e-07,3.0,300,0.6542332491830787,0.7510394337188985,0.5324335364872471,0.6085901682327197,0.0,0.0,0.7168571428571429,0.5723308270676691,0.0
4.6415888336127725e-07,5.0,100,0.6550813460961757,0.8339980456380813,0.5308223828373855,0.7105496863287655,0.0,0.06222394418689342,0.7296714285714285,0.5810526315789474,0.0
4.6415888336127725e-07,5.0,200,0.6560941956272128,0.8368812887053261,0.5347004841863476,0.7140922194087364,0.0,0.05557693094150799,0.7254571428571429,0.5787218045112782,0.0
4.6415888336127725e-07,5.0,300,0.6496798079940547,0.8383362862747858,0.5319126227323298,0.7147820167792273,0.0,0.05658209424079355,0.7246714285714285,0.577593984962406,0.0
4.6415888336127725e-07,7.0,100,0.6516949359656217,0.9222067303840867,0.5269230034468739,0.8193160483314285,0.01848557877931878,0.2736958354071356,0.7288142857142856,0.5827819548872181,0.015748031496062992
4.6415888336127725e-07,7.0,200,0.6542139905179153,0.9287066421638204,0.5302264815861099,0.8240694950122247,0.0,0.26802312991879884,0.7345428571428572,0.5833834586466166,0.015748031496062992
4.6415888336127725e-07,7.0,300,0.6543577799039966,0.928852194715109,0.5331273755917915,0.8271183485354088,0.0,0.2840011324166182,0.7315571428571428,0.5871428571428571,0.015748031496062992
4.6415888336127725e-07,9.0,100,0.645493696590172,0.9807401373153997,0.5266243360357483,0.9301707436318776,0.017984011976117542,0.5348692187877715,0.7336571428571429,0.5804511278195489,0.015748031496062992
4.6415888336127725e-07,9.0,200,0.6518308933606609,0.9826903932855283,0.5294214896193765,0.9329408417821747,0.014024455936220643,0.5350446047040142,0.7356714285714284,0.5808270676691729,0.015625
4.6415888336127725e-07,9.0,300,0.653644262564309,0.9849176685446337,0.5269729323592633,0.9400563967047073,0.014696241967936653,0.5337548404864538,0.7354142857142857,0.5886466165413534,0.015748031496062992
4.6415888336127725e-07,,100,0.6310951460297016,1.0,0.5280215899632598,1.0,0.05887761246955052,0.9998636859323882,0.7286928571428571,0.575,0.10144927536231883
4.6415888336127725e-07,,200,0.6343052608148031,1.0,0.5274620910355743,1.0,0.04601100891861762,1.0,0.7386285714285715,0.5791729323308271,0.0875912408759124
4.6415888336127725e-07,,300,0.6313087237713972,1.0,0.5301390334883141,1.0,0.034654265691962456,1.0,0.7381285714285714,0.5812781954887218,0.07246376811594203
0.00021544346900318823,3.0,100,0.6573486952371635,0.7500239213557784,0.534051278248497,0.6085752355143366,0.0,0.000538793103448276,0.7158285714285715,0.571203007518797,0.0
