ccp_alpha,max_depth,n_estimators,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
1e-09,3.0,100,0.662222587075047,0.7356941668160888,0.5378894701732713,0.5994795435636768,0.0,0.002673286638626378,0.7113498497647259,0.5828024622472333,0.0
1e-09,3.0,200,0.6658810775159567,0.7382725819777383,0.5421107725815428,0.6028289953785111,0.0,0.0016083178577160281,0.7111089064005897,0.5805720577309252,0.0
1e-09,3.0,300,0.6653443161324593,0.7385589197377513,0.5399463420519381,0.6022493087820167,0.0,0.0,0.7098262373150407,0.5816089347468677,0.0
1e-09,5.0,100,0.6643187633231835,0.8180892288799859,0.536084048664548,0.6963672923414448,0.0,0.04881862948030612,0.7163104484381202,0.5908587728747006,0.0
1e-09,5.0,200,0.6608193651033056,0.821515424351762,0.5393487478675395,0.6992143190646051,0.0,0.03955827514478921,0.7168206814445263,0.5845852939509042,0.0
1e-09,5.0,300,0.6625377420830489,0.8218420392678036,0.5374512748480473,0.7005799229943656,0.0,0.03851137594263695,0.7178553205964058,0.5855624945918285,0.0
1e-09,7.0,100,0.6581019518145421,0.9138082487289151,0.5373085587814468,0.8094150241902676,0.014347538682386184,0.2984247777657557,0.7194427121718918,0.5880241450613324,0.07751937984496124
1e-09,7.0,200,0.661738529128473,0.9180685434131535,0.5373803539235513,0.8149577756461377,0.01131731719367589,0.2698362891215772,0.7233261522762062,0.5906051482808728,0.0625
1e-09,7.0,300,0.6591996599785338,0.9172996167782455,0.535406971528359,0.8143020955560942,0.0037878787878787884,0.2689007491747121,0.7191167299733545,0.5917539184999746,0.07751937984496124
1e-09,9.0,100,0.6512698325913397,0.9767487646699401,0.53860876872733,0.9235540084790405,0.03906899030457456,0.5416010241819336,0.7205198707409718,0.5921940317657344,0.10606060606060606
1e-09,9.0,200,0.6545040406859663,0.9780006848906644,0.5432254319644599,0.9243264910937241,0.0288673839956937,0.5537098573142765,0.7199104257610976,0.5915972680155517,0.10606060606060606
1e-09,9.0,300,0.6599839455154304,0.9798225243798566,0.5372775221667843,0.9266463462061972,0.021970686736929056,0.5504992670509591,0.7197828675094958,0.5947974136259067,0.0916030534351145
1e-09,,100,0.6431648454511334,1.0,0.5364581748162016,1.0,0.07386710675301678,1.0,0.7122427575259367,0.5847195657946954,0.15602836879432624
1e-09,,200,0.6439648770469353,1.0,0.5414199661439498,1.0,0.07571385330803139,1.0,0.7156372243324451,0.5898815722337762,0.15942028985507248
1e-09,,300,0.6379176897826876,1.0,0.5381932842733905,1.0,0.0781771120153203,1.0,0.7161616304779181,0.5871439185298128,0.15827338129496402
4.6415888336127725e-07,3.0,100,0.6649957974279657,0.7358698478292632,0.5398636395200185,0.599526965077062,0.0,0.0010638297872340426,0.7063609048131978,0.5796918311994056,0.0
4.6415888336127725e-07,3.0,200,0.6659662463420559,0.737796940493171,0.5405739780893571,0.6014708235177944,0.0,0.0,0.7105136345597822,0.5810270900904395,0.0
4.6415888336127725e-07,3.0,300,0.6617299653355577,0.7384988914550641,0.540103709127798,0.6035589702464222,0.0,0.0,0.7076506604682804,0.5812359574030035,0.0
4.6415888336127725e-07,5.0,100,0.6594101027787507,0.8193272807940566,0.5369468809372289,0.6956153471960128,0.0,0.049916232063389174,0.7159702931005159,0.588247931467651,0.0
4.6415888336127725e-07,5.0,200,0.6639148295055198,0.8208026488113196,0.5349532718713013,0.7030739376135797,0.0,0.03850414316127013,0.7143120358296956,0.5877406822799957,0.0
4.6415888336127725e-07,5.0,300,0.6630879118424688,0.8216413998750577,0.5375587647550168,0.7009394306440906,0.0,0.038107878509034854,0.7196553092578944,0.5882553910145282,0.0
4.6415888336127725e-07,7.0,100,0.6582314701247314,0.9134369751738611,0.5405794524829232,0.8098494049933407,0.014185888738127544,0.2877904633495225,0.7188899597482851,0.5880241450613324,0.047244094488188976
4.6415888336127725e-07,7.0,200,0.6599833654580126,0.9168575164313291,0.5385232482087268,0.8129136421332961,0.011054942810457517,0.27417272000641263,0.7197970406485629,0.589508594889912,0.0625
4.6415888336127725e-07,7.0,300,0.6594207152578466,0.9173921004960938,0.5392895174008856,0.8137975115616709,0.007522624434389141,0.27122092306797385,0.7202080616815012,0.5915674298280426,0.07751937984496124
4.6415888336127725e-07,9.0,100,0.6566490135732621,0.9764490974337893,0.5391597509309645,0.9222878888581154,0.017939291101055806,0.5601023394694855,0.7220505697601904,0.5945512485789564,0.10606060606060606
4.6415888336127725e-07,9.0,200,0.6520525886523444,0.9785462406868364,0.5428952063267112,0.9260337667758491,0.03995658182737179,0.5539319573788075,0.718719882079483,0.5913660220623559,0.0916030534351145
4.6415888336127725e-07,9.0,300,0.6582119091328092,0.9793038141437833,0.5373007610381612,0.9268251726380768,0.028768360144191506,0.5493215262516566,0.7199954645954987,0.594648222688361,0.10606060606060606
4.6415888336127725e-07,,100,0.6362200759408927,1.0,0.5311668356643618,1.0,0.07164847981687592,0.9998639825897715,0.7160836782130505,0.5950361191259799,0.145985401459854
4.6415888336127725e-07,,200,0.6424977477002954,1.0,0.539203267155485,1.0,0.07638332740841858,1.0,0.7190316911389534,0.5863086357682289,0.1702127659574468
4.6415888336127725e-07,,300,0.6377452380328832,1.0,0.5373889764312199,1.0,0.07505644290311284,1.0,0.7157506094449799,0.5911944524841783,0.13043478260869565
0.00021544346900318823,3.0,100,0.6630160094230346,0.7373790733648855,0.5383959527571383,0.6000813300566055,0.0,0.0005330490405117272,0.7109104824536538,0.5790279315273273,0.0
0.00021544346900318823,3.0,200,0.6643783148967228,0.7376413404333575,0.53912263264025,0.6040461692867798,0.0,0.0005330490405117272,0.7122711038040704,0.5810196305435622,0.0
0.00021544346900318823,3.0,300,0.6639237919962798,0.7386787493416671,0.5408657755162865,0.6025933567064055,0.0,0.0005330490405117272,0.7086002607857589,0.5834738214661889,0.0
0.00021544346900318823,5.0,100,0.6654920387080667,0.8184237802854646,0.5397414340943485,0.6968237351017794,0.0,0.04369870451626924,0.7174301264244005,0.5898815722337762,0.0
