ccp_alpha,max_depth,n_estimators,score_avg_valid_auc,score_avg_train_auc,score_avg_valid_auc_01,score_avg_train_auc_01,score_avg_valid_f1score,score_avg_train_f1score,score_test_auc,score_test_auc_01,score_test_f1
1e-09,3.0,100,0.6081580651975163,0.6931586117529249,0.5343860361712993,0.5793540429114945,0.014873753760840071,0.05900749071907941,0.6365943012211669,0.5231736056559309,0.0
1e-09,3.0,200,0.6116620288993969,0.6912109016744425,0.5327186600837268,0.5771786309203044,0.01083013230900555,0.05840798468858479,0.6405698778833108,0.5261015496679283,0.0
1e-09,3.0,300,0.6100779373510483,0.6910583297027431,0.5359417263611229,0.5772637752378292,0.01482199392647154,0.05162651901816441,0.6379511533242879,0.5244590444904663,0.0
1e-09,5.0,100,0.6110330494240288,0.7802497830416375,0.5384361232786542,0.6521057502251231,0.040767801070203724,0.11743619329900273,0.6460651289009498,0.5223166464329072,0.014492753623188404
1e-09,5.0,200,0.6179444774467142,0.7804906626874478,0.5356757829802055,0.6519917915426188,0.03322975217120559,0.11704679828266565,0.6456716417910449,0.5244590444904663,0.014492753623188404
1e-09,5.0,300,0.6136404470809865,0.7824485568246686,0.536034217118617,0.6547254373200428,0.03379647171994524,0.11491031637814236,0.6450067842605156,0.5275298150396344,0.0
1e-09,7.0,100,0.61794002155753,0.8935694303010198,0.5366254814824075,0.7541114796194885,0.044310705341817386,0.22308131790149865,0.6484667571234735,0.526030136399343,0.014285714285714287
1e-09,7.0,200,0.6188084074722779,0.8977783118743824,0.5385881181237238,0.7595757758417112,0.04764645818189611,0.2247678801293901,0.6483989145183177,0.5284581875312433,0.014388489208633093
1e-09,7.0,300,0.6154165972608712,0.8980803767367295,0.5367298908331213,0.7583080646577091,0.03380813730182953,0.22051592918392282,0.6477340569877883,0.5242448046847105,0.014388489208633093
1e-09,9.0,100,0.6142985266582168,0.9709345160134636,0.5343357010390752,0.894864729600109,0.05105228482209116,0.35817890508494604,0.6477204884667571,0.5249589373705634,0.014285714285714287
1e-09,9.0,200,0.6146884406099788,0.9737029491170386,0.5370319748836352,0.902959032285785,0.050880836926561944,0.36128352290507004,0.6500949796472185,0.5293865600228522,0.014285714285714287
1e-09,9.0,300,0.6139058190040958,0.9752772034056564,0.5377092944365759,0.9059976580941669,0.04773231107290016,0.3587026296050755,0.6497693351424694,0.5271013354281225,0.014285714285714287
1e-09,,100,0.6081333662384254,0.9999309326332213,0.5342758270388721,0.9996364875432702,0.11183510027608129,0.9904297537810234,0.6345183175033922,0.5256016567878312,0.028368794326241138
1e-09,,200,0.6051343895329186,0.9999270339017459,0.5322585714482941,0.9996159679039257,0.09770376403975273,0.9904255048523053,0.6321099050203529,0.526030136399343,0.027972027972027972
1e-09,,300,0.6121461134320214,0.9999391241173048,0.532081350429626,0.9996796006173937,0.08699460100271705,0.9904181049114951,0.638100407055631,0.5277440548453902,0.014084507042253521
4.6415888336127725e-07,3.0,100,0.6138510368117243,0.6926039509930499,0.533498617477808,0.5770818452000592,0.01083013230900555,0.05119154594481387,0.6371099050203526,0.5231736056559309,0.0
4.6415888336127725e-07,3.0,200,0.6090309985653486,0.6926828481154506,0.5328995688492657,0.5780845224134128,0.01114241047725798,0.056516358805964,0.6410447761194031,0.5249589373705634,0.0
